Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-3513-2024","2024-02-14 14:37:04","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1499777","64.59","64.59","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","WEST FIVE BUSINESS BAY RESIDENCES"
"102-3514-2024","2024-02-14 14:38:08","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1539777","70.83","70.83","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","WEST FIVE BUSINESS BAY RESIDENCES"
"102-4077-2024","2024-02-14 14:45:34","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1658777","65.14","65.14","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","WEST FIVE BUSINESS BAY RESIDENCES"
"102-4078-2024","2024-02-14 14:44:00","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1681777","70.83","70.83","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","WEST FIVE BUSINESS BAY RESIDENCES"
"102-4135-2024","2024-02-14 14:38:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","2890777","119.65","119.65","2 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","WEST FIVE BUSINESS BAY RESIDENCES"
"102-4144-2024","2024-02-14 14:39:59","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1614777","65.13","65.13","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","WEST FIVE BUSINESS BAY RESIDENCES"
"102-4153-2024","2024-02-14 14:41:03","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1594777","63.5","63.5","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","WEST FIVE BUSINESS BAY RESIDENCES"
"102-4608-2024","2024-02-14 14:42:47","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1700777","70.44","70.44","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","WEST FIVE BUSINESS BAY RESIDENCES"
"102-486-2024","2024-02-14 14:44:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1638777","79.74","79.74","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","WEST FIVE BUSINESS BAY RESIDENCES"
"102-635-2024","2024-02-14 14:46:30","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","2073777","70.44","70.44","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","WEST FIVE BUSINESS BAY RESIDENCES"
