Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-4769-2023","2023-01-30 19:48:03","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Warsan First","Unit","Flat","465000","37.16","37.16","Studio","1","Rashidiya Metro Station","City Centre Mirdif","","1","1","","Petalz By Danube"
"102-4770-2023","2023-01-30 19:49:44","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","2310928","116.05","116.05","2 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Sobha Creek Vistas Grande"
"102-4771-2023","2023-01-30 19:51:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH LAKES TOWERS","Unit","Flat","613537","56.17","56.17","Studio","1","Damac Properties","Marina Mall","Burj Al Arab","1","1","","SEVEN CITY JLT"
"102-4772-2023","2023-01-30 19:52:47","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Warsan First","Unit","Flat","776000","60.07","60.07","1 B/R","1","Rashidiya Metro Station","City Centre Mirdif","","1","1","","Petalz By Danube"
"102-4773-2023","2023-01-30 19:54:42","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","2186888","105.81","105.81","2 B/R","1","Creek Metro Station","Dubai Mall","Dubai International Airport","2","1","","The Cove ll"
"102-4774-2023","2023-01-30 19:56:09","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH LAKES TOWERS","Unit","Flat","535337","38.58","38.58","Studio","1","Damac Properties","Marina Mall","Burj Al Arab","1","1","","SEVEN CITY JLT"
"102-4775-2023","2023-01-30 19:58:59","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","504498","34.17","34.17","Studio","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","2","1","","LEVANTO BY ORO24"
"102-4776-2023","2023-01-30 20:05:11","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Warsan First","Unit","Flat","777000","60.17","60.17","1 B/R","1","Rashidiya Metro Station","City Centre Mirdif","","1","1","","Petalz By Danube"
"102-4777-2023","2023-01-30 20:07:30","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Warsan First","Unit","Flat","1060210","102.31","102.31","2 B/R","1","Rashidiya Metro Station","City Centre Mirdif","","2","1","","Petalz By Danube"
"102-4778-2023","2023-01-30 20:09:36","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH LAKES TOWERS","Unit","Flat","786497","71.98","71.98","1 B/R","1","Damac Properties","Marina Mall","Burj Al Arab","1","1","","SEVEN CITY JLT"
"102-4779-2023","2023-01-30 20:15:49","Sales","Sell - Pre registration","Off-Plan","Non Free Hold","Residential","SILICON OASIS","Unit","Flat","1264620.29","115.81","115.81","2 B/R","1","","","IMG World Adventures","2","1","","TRIA BY DEYAAR"
"102-4780-2023","2023-01-30 20:26:59","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1154000","42.1","42.1","Studio","1","","","","2","1","","CHIC TOWER"
"102-4781-2023","2023-01-30 20:33:55","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","4433888","169.8","169.8","3 B/R","2","Creek Metro Station","Dubai Mall","Dubai International Airport","1","1","","The Cove ll"
"102-4782-2023","2023-01-30 20:37:34","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1650000","119.71","119.71","3 B/R","2","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","LEVANTO BY ORO24"
"102-4783-2023","2023-01-30 20:40:19","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","3089000","125.68","125.68","2 B/R","1","","","","1","1","","Fern"
"102-4784-2023","2023-01-30 20:44:30","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","525000","33.8","33.8","Studio","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","LEVANTO BY ORO24"
"102-4785-2023","2023-01-30 20:52:25","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","1620000","72.86","72.86","1 B/R","1","","","","1","1","","Fern"
"102-4786-2023","2023-01-30 20:56:09","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","520000","42.37","42.37","Studio","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","LEVANTO BY ORO24"
"102-4787-2023","2023-01-30 21:00:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","3250000","117.5","117.5","2 B/R","1","","","","1","1","","Fern"
"102-4788-2023","2023-01-30 21:04:15","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI GOLF CITY","Building","Villa","2750000","238.94","238.94","4 B/R","","","","Sports City Swimming Academy","1","1","","Paradise Hills"
"102-4791-2023","2023-01-30 21:18:10","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","765000","61.87","61.87","1 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","LEVANTO BY ORO24"
"102-4792-2023","2023-01-30 21:20:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","6050000","209.6","209.6","3 B/R","2","","","","1","1","","Fern"
"102-4793-2023","2023-01-30 21:24:41","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","TOWN SQUARE","Unit","Flat","600888","44.42","44.42","1 B/R","1","","","Dubai Cycling Course","1","1","","LIVA"
"102-4794-2023","2023-01-30 21:28:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","1405888","67.12","67.12","1 B/R","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","CREEK EDGE"
"102-4796-2023","2023-01-30 21:39:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","993000","46.7","46.7","Studio","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","Peninsula Four"
"102-4797-2023","2023-01-30 21:44:18","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","TOWN SQUARE","Unit","Flat","595888","44.6","44.6","1 B/R","1","","","Dubai Cycling Course","2","1","","LIVA"
"102-4798-2023","2023-01-30 21:49:28","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","3391888","152.79","152.79","3 B/R","2","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","CREEK EDGE"
"102-4799-2023","2023-01-30 21:52:49","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HILLS","Unit","Flat","1877888","92.16","92.16","2 B/R","1","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Motor City","2","1","","Park Horizon"
"102-4800-2023","2023-01-30 21:57:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","579500","48","48","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","TORINO BY ORO24"
"102-4801-2023","2023-01-30 21:59:46","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HILLS","Unit","Flat","2936888","126.98","126.98","3 B/R","2","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Motor City","2","1","","Park Horizon"
"102-4802-2023","2023-01-30 22:06:33","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1751820","83.21","83.21","1 B/R","1","","","","1","1","","CHIC TOWER"
"102-4803-2023","2023-01-30 22:10:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1640270","74.24","74.24","1 B/R","1","","","","1","1","","CHIC TOWER"
"102-4804-2023","2023-01-30 22:13:09","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1626690","77.35","77.35","1 B/R","1","","","","1","1","","CHIC TOWER"
"102-4805-2023","2023-01-30 22:16:17","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1561700","70.26","70.26","1 B/R","1","","","","1","1","","CHIC TOWER"
"102-4806-2023","2023-01-30 22:21:09","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","2901270","143.18","143.18","2 B/R","1","","","","1","1","","CHIC TOWER"
"102-4807-2023","2023-01-30 22:23:22","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","470000","33.66","33.66","Studio","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","LEVANTO BY ORO24"
"102-4808-2023","2023-01-30 22:27:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Island 2","Unit","Flat","67000000","598.21","598.21","4 B/R","2","","","","1","1","","Bulgari Lighthouse Dubai "
"102-4809-2023","2023-01-30 22:31:29","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","2813970","142","142","2 B/R","1","","","","1","1","","CHIC TOWER"
"102-4810-2023","2023-01-30 22:33:10","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1082520","54.97","54.97","Studio","1","","","","1","1","","CHIC TOWER"
"102-4811-2023","2023-01-30 22:34:39","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1880830","95.92","95.92","1 B/R","1","","","","1","1","","CHIC TOWER"
"102-4812-2023","2023-01-30 22:37:41","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","1010187","80.19","80.35","1 B/R","1","Damac Properties","Marina Mall","Sports City Swimming Academy","2","1","","MIAMI BY SD"
