Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-52587-2023","2023-12-21 21:05:00","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI LAND RESIDENCE COMPLEX","Unit","Flat","657835.75","71.9","71.59","1 B/R","B3-06","","","IMG World Adventures","1","1","","THE V TOWER"
"102-53228-2023","2023-12-21 21:06:09","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI LAND RESIDENCE COMPLEX","Unit","Flat","638256","69.76","70.26","1 B/R","B2-75","","","IMG World Adventures","2","1","","THE V TOWER"
"102-66190-2023","2023-12-22 09:01:06","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI LAND RESIDENCE COMPLEX","Unit","Flat","1281474","90.3","90.3","2 B/R","1","","","IMG World Adventures","1","1","","Samana IVY Gardens "
"102-68025-2023","2023-12-22 09:20:01","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","6400000","224.39","224.39","3 B/R","2","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","2","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 11"
"102-68029-2023","2023-12-22 09:48:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MEYDAN ONE","Unit","Flat","525000","29.92","29.92","Studio","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Azizi Riviera 27"
"102-68166-2023","2023-12-22 09:04:38","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","900000","68.9","68.9","1 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Binghatti Amber"
"102-68168-2023","2023-12-22 09:22:52","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","CITY WALK","Unit","Flat","2100000","72.36","72.36","1 B/R","1","","","","1","1","","Castleton "
"102-68169-2023","2023-12-22 09:54:06","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","2400000","140.01","140.01","3 B/R","2","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","1","","HARBOUR LIGHTS"
"102-68170-2023","2023-12-22 10:13:47","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","1050000","48.09","48.09","1 B/R","1","","","","1","1","","Sobha Hartland - The Crest"
"102-68171-2023","2023-12-22 10:29:04","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","775000","41.52","41.52","Studio","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Luxury Family Residence"
"102-68172-2023","2023-12-22 10:23:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MEYDAN ONE","Unit","Flat","610000","37.49","37.49","Studio","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Azizi Riviera 28"
"102-68175-2023","2023-12-22 10:32:15","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","650000","52.87","52.87","1 B/R","","","","","1","1","","Rukan 3"
"102-68176-2023","2023-12-22 10:43:43","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1040000","42.34","42.34","Studio","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","Ahad Residences"
"102-68177-2023","2023-12-22 11:35:59","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH LAKES TOWERS","Unit","Flat","530000","38.59","38.59","Studio","1","Damac Properties","Marina Mall","Burj Al Arab","1","1","","SEVEN CITY JLT"
"102-68178-2023","2023-12-22 11:17:09","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Hotel Apartment","2650000","71.86","71.86","1 B/R","1","Palm Jumeirah","Marina Mall","Burj Al Arab","1","1","","Seven Hotel and Apartments The Palm"
"102-68180-2023","2023-12-22 11:41:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","900000","73.03","73.03","1 B/R","1","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","2","","Elysee III by Pantheon"
"102-68183-2023","2023-12-22 11:38:29","Sales","Sell - Pre registration","Off-Plan","Non Free Hold","Residential","SILICON OASIS","Unit","Flat","675000","80.81","80.81","1 B/R","1","","","IMG World Adventures","2","1","","MAS TOWER"
"11-41532-2023","2023-12-22 11:07:02","Sales","Sale","Ready","Free Hold","Residential","JUMEIRAH LAKES TOWERS","Unit","Office","626213.5","103.72","103.72","Office","L 2-2287","Damac Properties","Marina Mall","Burj Al Arab","2","1","",""
"11-41591-2023","2023-12-22 08:33:36","Sales","Sale","Ready","Free Hold","Residential","JUMEIRAH LAKES TOWERS","Unit","Office","972300","104.36","104.36","Office","L 2-2278","Damac Properties","Marina Mall","Burj Al Arab","2","1","",""
"11-42255-2023","2023-12-22 10:50:52","Sales","Sale","Ready","Free Hold","Residential","BUSINESS BAY","Unit","Office","1297142","104.79","104.79","Office","B1-04, B1-05","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","SOBHA SAPPHIRE"
"11-42257-2023","2023-12-22 10:48:10","Sales","Sale","Ready","Free Hold","Residential","BUSINESS BAY","Unit","Office","1198852","96.85","96.85","Office","B1-06, B1-07","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","SOBHA SAPPHIRE"
"11-42258-2023","2023-12-22 10:45:40","Sales","Sale","Ready","Free Hold","Residential","BUSINESS BAY","Unit","Office","1498028","103.09","103.09","Office","B1-08, B1-09","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","SOBHA SAPPHIRE"
"11-42259-2023","2023-12-22 10:40:23","Sales","Sale","Ready","Free Hold","Residential","BUSINESS BAY","Unit","Office","1480451","101.88","101.88","Office","B1-10","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","SOBHA SAPPHIRE"
"11-42260-2023","2023-12-22 10:38:46","Sales","Sale","Ready","Free Hold","Residential","BUSINESS BAY","Unit","Office","1549908","106.66","106.66","Office","B1-11, B1-12","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","SOBHA SAPPHIRE"
"11-42261-2023","2023-12-22 10:33:07","Sales","Sale","Ready","Free Hold","Residential","BUSINESS BAY","Unit","Office","1534788","105.62","105.62","Office","B1-13, B1-14","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","SOBHA SAPPHIRE"
"11-42262-2023","2023-12-22 10:30:33","Sales","Sale","Ready","Free Hold","Residential","BUSINESS BAY","Unit","Office","1436130","98.83","98.83","Office","B1-15","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","SOBHA SAPPHIRE"
"11-42263-2023","2023-12-22 10:28:42","Sales","Sale","Ready","Free Hold","Residential","BUSINESS BAY","Unit","Office","2110091","145.21","145.21","Office","B1-16, B1-17","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","SOBHA SAPPHIRE"
"11-42264-2023","2023-12-22 10:26:16","Sales","Sale","Ready","Free Hold","Residential","BUSINESS BAY","Unit","Office","2555766","175.88","175.88","Office","B1-18, B1-19, B1-20","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","SOBHA SAPPHIRE"
"11-42383-2023","2023-12-22 10:00:59","Sales","Sale","Ready","Free Hold","Residential","DAMAC HILLS","Unit","Flat","750000","59.48","59.48","1 B/R","P1-144","","","Motor City","1","1","","DAMAC HILLS - ARTESIA"
"11-42398-2023","2023-12-22 10:02:46","Sales","Sale","Ready","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1360000","82.9","82.9","1 B/R","P1-121","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","2","1","","MAJESTINE"
"11-42437-2023","2023-12-22 08:48:31","Sales","Sale","Ready","Free Hold","Residential","TOWN SQUARE","Unit","Flat","425000","32.39","32.39","Studio","L1-42","","","Dubai Cycling Course","1","1","","UNA"
"11-42518-2023","2023-12-22 11:13:27","Sales","Sale","Ready","Free Hold","Residential","BUSINESS BAY","Unit","Office","888668","57.13","57.13","Office","B1-038","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","PARK LANE TOWER"
"11-42519-2023","2023-12-22 09:51:36","Sales","Sale","Ready","Free Hold","Residential","BUSINESS BAY","Unit","Flat","892000","65.66","65.66","Studio","B2-575","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","BAY SQUARE"
"11-42526-2023","2023-12-22 11:25:31","Sales","Sale","Ready","Non Free Hold","Residential","Al Twar Third","Land","Residential","4000000","1393.55","1393.55","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","9","",""
"11-42528-2023","2023-12-22 08:57:47","Sales","Sale","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Land","Residential","56345079","4409.99","4409.99","","","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","",""
"11-42549-2023","2023-12-22 09:11:22","Sales","Sale","Ready","Free Hold","Residential","ARJAN","Unit","Flat","686000","92.28","92.28","1 B/R","G-53","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","LINCOLN PARK (SHEFFIELD)"
"11-42559-2023","2023-12-22 10:28:45","Sales","Sale","Ready","Free Hold","Residential","JUMEIRAH LAKES TOWERS","Land","Residential","1800000","384.39","384.39","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","2","",""
"11-42562-2023","2023-12-21 15:24:41","Sales","Sale","Ready","Free Hold","Residential","VILLANOVA","Land","Residential","3010000","325.01","325.01","","","","","IMG World Adventures","2","1","","La Quinta"
"11-42569-2023","2023-12-22 11:31:50","Sales","Sale","Ready","Free Hold","Residential","DUBAI MARINA","Unit","Flat","800000","78.66","78.66","1 B/R","10 B1","Dubai Marina","Marina Mall","Burj Al Arab","1","2","",""
"11-42588-2023","2023-12-22 09:04:20","Sales","Sale","Ready","Free Hold","Commercial","INTERNATIONAL CITY PH 1","Land","Commercial","1600008","154","154","","","Rashidiya Metro Station","City Centre Mirdif","","1","1","","WARSAN VILLAGE A"
