Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-18970-2024","2024-03-28 17:20:30","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","2689000","110.04","110.04","2 B/R","1","","","","1","1","","Oceanz 1 By Danube "
"102-18974-2024","2024-03-29 09:16:20","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","895000","60.77","60.77","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","2","","BEVERLY BOULEVARD"
"102-19222-2024","2024-03-28 17:23:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","2058000","69.2","69.2","1 B/R","1","","","","1","1","","Oceanz 1 By Danube "
"102-19387-2024","2024-03-28 17:55:57","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HARBOUR","Unit","Flat","2780000","78.5","78.5","1 B/R","1","","","","1","2","","Address The Bay"
"102-19867-2024","2024-03-28 19:18:44","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","1735000","62.25","62.25","1 B/R","1","","","","2","1","","Myrtle"
"102-19876-2024","2024-03-29 10:38:09","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HARBOUR","Unit","Flat","7500000","230.23","230.23","4 B/R","2","","","","1","1","","Palace Beach Residence"
"102-19877-2024","2024-03-29 09:08:26","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","1550000","74.58","74.58","1 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","BERKELEY PLACE "
"102-19878-2024","2024-03-28 22:07:47","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Al Mataar","Building","Villa","2650000","255.47","255.47","4 B/R","","","","","1","2","","The Pulse Beachfront 3 "
"102-19879-2024","2024-03-29 09:14:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BURJ KHALIFA","Unit","Hotel Apartment","4000000","112.52","112.52","2 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","2","","Vida Dubai Mall"
"102-19880-2024","2024-03-29 10:09:39","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","THE VALLEY","Building","Villa","1950000","174.04","174.04","3 B/R","","","","","1","1","","The Valley-Nara"
