Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-21397-2023","2023-05-08 20:02:27","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","6787000","169.56","169.56","2 B/R","1","Al Sufouh","Mall of the Emirates","Burj Al Arab","1","1","","LUCE"
"102-21398-2023","2023-05-08 20:04:47","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","5353000","121.69","121.69","2 B/R","1","","","","2","1","","Bluewaters Bay "
"102-21399-2023","2023-05-08 20:05:58","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","2227888","144.84","144.84","3 B/R","","","","","1","1","","Arabian Ranches lll - Anya"
"102-21400-2023","2023-05-08 20:06:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","2067000","77.35","77.35","1 B/R","1","","","","1","1","","CHIC TOWER"
"102-21401-2023","2023-05-08 20:06:37","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","17334000","382.49","382.49","4 B/R","2","Al Sufouh","Mall of the Emirates","Burj Al Arab","1","1","","LUCE"
"102-21402-2023","2023-05-08 20:06:50","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","5078000","121.69","121.69","2 B/R","1","","","","1","1","","Bluewaters Bay "
"102-21403-2023","2023-05-08 20:07:04","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","3338000","151.25","151.25","3 B/R","2","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","AYKON CITY 3"
"102-21404-2023","2023-05-08 20:07:18","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HARBOUR","Unit","Flat","3003888","70.23","70.23","1 B/R","1","","","","1","1","","Address The Bay"
"102-21405-2023","2023-05-08 20:07:33","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","2523888","144.84","144.84","3 B/R","","","","","1","1","","Arabian Ranches lll - Anya 2"
"102-21406-2023","2023-05-08 20:07:45","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3093000","74.15","74.15","1 B/R","1","","","","1","1","","Bluewaters Bay "
"102-21407-2023","2023-05-08 20:07:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3218000","74.19","74.19","1 B/R","1","","","","2","1","","Bluewaters Bay "
"102-21408-2023","2023-05-08 20:08:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HARBOUR","Unit","Flat","3009888","70.23","70.23","1 B/R","1","","","","1","1","","Address The Bay"
"102-21409-2023","2023-05-08 20:08:22","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HARBOUR","Unit","Flat","3171888","85.25","85.25","1 B/R","1","","","","1","1","","Address The Bay"
"102-21410-2023","2023-05-08 20:08:39","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","7403000","190.16","190.16","3 B/R","2","","","","1","1","","Bluewaters Bay "
"102-21411-2023","2023-05-08 20:09:04","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HARBOUR","Unit","Flat","9938888","192.17","192.17","3 B/R","2","","","","2","1","","Address The Bay"
