Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-4139-2024","2024-02-05 09:56:04","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Island 2","Unit","Flat","140450000","1082.95","1082.95","5 B/R","4","","","","1","1","","Bulgari Lighthouse Dubai "
"102-4597-2024","2024-02-05 12:17:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1500000","66.31","66.31","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","2","","AYKON CITY 3"
"102-4609-2024","2024-02-05 11:56:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1956000","73.81","73.81","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","2","","AYKON CITY 3"
"102-5564-2024","2024-02-02 21:04:28","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","988222","75.59","75.59","1 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","3","1","","THE HAVEN GARDEN"
"102-5568-2024","2024-02-02 21:04:08","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","955222","75.59","75.59","1 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","THE HAVEN GARDEN"
"102-5569-2024","2024-02-02 21:04:25","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","633297","46.62","46.62","Studio","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","THE VYBE"
"102-5572-2024","2024-02-02 21:04:18","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1072222","76.63","76.63","1 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","THE HAVEN GARDEN"
"102-5582-2024","2024-02-02 21:04:05","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BURJ KHALIFA","Unit","Flat","2280000","91.91","91.91","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","Imperial  Avenue"
"102-5865-2024","2024-02-02 21:03:59","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","737222","51.61","51.61","Studio","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","THE HAVEN GARDEN"
"102-5874-2024","2024-02-02 21:04:31","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MAJAN","Unit","Flat","825930","44.4","44.4","Studio","1","","","","5","1","","Samana Barari Views"
"102-5900-2024","2024-02-02 12:21:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Hotel Rooms","805650","10.41","10.41","Studio","","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","","Ciel"
"102-6448-2024","2024-02-05 12:29:34","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4780000","137.99","137.99","2 B/R","1","","","","1","1","","Central Park Plaza"
"102-6465-2024","2024-02-02 13:06:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 4","Building","Villa","2490000","232.65","232.65","3 B/R","","","","","1","1","","California Village"
"102-6472-2024","2024-02-02 13:06:12","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 4","Building","Villa","2692590","281.64","281.64","3 B/R","","","","","1","1","","California Village"
"102-6474-2024","2024-02-02 13:06:30","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 4","Building","Villa","2830099","232.65","232.65","3 B/R","","","","","1","1","","California Village"
"102-6477-2024","2024-02-02 13:06:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 4","Building","Villa","2784636","232.65","232.65","3 B/R","","","","","2","1","","California Village"
"102-6480-2024","2024-02-02 13:06:27","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 4","Building","Villa","2102684","232.66","232.66","3 B/R","","","","","1","1","","California Village"
"102-6505-2024","2024-02-05 11:09:52","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MEYDAN ONE","Unit","Flat","679890","37.64","37.64","Studio","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Azizi Riviera 43"
"102-6749-2024","2024-02-05 02:22:50","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","821000","40.06","40.06","Studio","1","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","","Fashionz 1 By Danube"
"102-6769-2024","2024-02-05 12:28:57","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","7206000","253.59","253.59","3 B/R","2","","","","1","1","","Central Park Plaza"
"102-6770-2024","2024-02-05 12:29:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI LAND RESIDENCE COMPLEX","Unit","Flat","902000","67.99","67.99","1 B/R","1","","","IMG World Adventures","1","1","","Samana IVY Gardens "
"102-6771-2024","2024-02-05 12:29:58","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI LAND RESIDENCE COMPLEX","Unit","Flat","968492.7","67.79","67.79","1 B/R","1","","","IMG World Adventures","2","1","","Samana IVY Gardens "
"102-6772-2024","2024-02-05 12:29:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4232000","119.22","119.22","NA","1","","","","3","1","","Central Park Plaza"
"102-6773-2024","2024-02-05 12:29:20","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI LAND RESIDENCE COMPLEX","Unit","Flat","1531637.1","138.34","138.34","3 B/R","2","","","IMG World Adventures","1","1","","Samana IVY Gardens "
"102-6774-2024","2024-02-05 12:28:47","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","12486000","271.03","271.03","NA","3","","","","1","1","","Central Park Plaza"
"102-6776-2024","2024-02-05 12:29:08","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2829000","81.47","81.47","NA","1","","","","1","1","","Central Park Plaza"
"102-6777-2024","2024-02-05 12:28:50","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4326000","119.22","119.22","NA","1","","","","2","1","","Central Park Plaza"
"102-6778-2024","2024-02-05 12:29:31","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","3824000","119.22","119.22","NA","1","","","","1","1","","Central Park Plaza"
"102-6780-2024","2024-02-05 12:29:51","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4003000","155.03","155.03","2 B/R","1","","","","1","1","","Central Park Plaza"
"102-6781-2024","2024-02-05 12:29:45","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","3796000","119.22","119.22","NA","1","","","","1","1","","Central Park Plaza"
"102-6783-2024","2024-02-05 12:29:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4733000","137.99","137.99","2 B/R","1","","","","1","1","","Central Park Plaza"
"102-6788-2024","2024-02-05 12:28:54","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","7218000","207.65","207.65","3 B/R","2","","","","1","1","","Central Park Plaza"
"102-6793-2024","2024-02-05 12:29:04","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2809000","81.47","81.47","1 B/R","1","","","","2","1","","Central Park Plaza"
"102-6794-2024","2024-02-05 12:29:17","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","7418000","218.27","218.27","NA","2","","","","1","1","","Central Park Plaza"
"102-6796-2024","2024-02-05 12:29:28","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4295000","119.22","119.22","NA","1","","","","1","1","","Central Park Plaza"
"102-6797-2024","2024-02-05 12:29:54","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2775000","81.47","81.47","NA","1","","","","1","1","","Central Park Plaza"
"102-6800-2024","2024-02-05 08:15:52","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1900000","139.85","139.85","2 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Oxford Terraces"
"102-6806-2024","2024-02-05 12:29:01","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2768000","81.47","81.47","NA","1","","","","1","1","","Central Park Plaza"
"102-6822-2024","2024-02-02 11:46:25","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","735000","63.77","63.77","1 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","Binghatti Corner"
"102-6825-2024","2024-02-02 15:33:49","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1540000","61.8","61.8","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","2","","Peninsula Three"
"102-6827-2024","2024-02-02 11:46:46","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","540000","34.76","34.76","Studio","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Empire Residence"
"102-6830-2024","2024-02-02 15:22:35","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","1415000","82.85","82.85","1 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Sobha Creek Vistas Grande"
"102-6833-2024","2024-02-02 18:00:10","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MEYDAN ONE","Unit","Flat","564480","43.39","43.39","Studio","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Azizi Riviera 24"
"102-6834-2024","2024-02-02 18:01:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","1523000","62.74","62.74","1 B/R","1","","","","1","1","","Nautica One"
"102-6835-2024","2024-02-02 18:01:29","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","1476000","62.74","62.74","1 B/R","1","","","","1","1","","Nautica One"
"102-6836-2024","2024-02-02 18:01:34","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","731050","60.2","60.2","1 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Rise Residences"
"102-6837-2024","2024-02-02 18:01:46","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","1224000","39.71","39.71","Studio","1","","","","1","1","","Oceanz 2 By Danube "
"102-6838-2024","2024-02-02 18:01:51","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","1207360","39.69","39.69","Studio","1","","","","1","1","","Oceanz 2 By Danube "
"102-6839-2024","2024-02-02 18:01:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","1187000","39.71","39.71","Studio","1","","","","1","1","","Oceanz 1 By Danube "
"102-6840-2024","2024-02-02 18:02:03","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","2135000","69.35","69.35","1 B/R","1","","","","2","1","","Oceanz 2 By Danube "
"102-6841-2024","2024-02-02 18:02:08","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","TOWN SQUARE","Unit","Flat","835888","60.75","60.75","1 B/R","1","","","Dubai Cycling Course","1","1","","Grove "
