Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-6467-2024","2024-02-06 21:09:01","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1051222","76.87","76.87","1 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","THE HAVEN GARDEN"
"102-6470-2024","2024-02-06 21:08:44","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","1746529.44","89","89","1 B/R","1","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","1","","MAR CASA"
"102-6479-2024","2024-02-06 21:08:30","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SUFOUH GARDENS","Unit","Hotel Apartment","1868742","68.85","68.85","1 B/R","1","Dubai Internet City","Mall of the Emirates","Burj Al Arab","2","1","","Biltmore Sufouh"
"102-6758-2024","2024-02-06 21:08:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","4314704","153.71","153.71","3 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","NOBLES"
"102-6779-2024","2024-02-06 21:08:37","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SUFOUH GARDENS","Unit","Hotel Apartment","3285114","123.32","123.32","2 B/R","1","Dubai Internet City","Mall of the Emirates","Burj Al Arab","1","1","","Biltmore Sufouh"
"102-6810-2024","2024-02-06 21:08:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","999974","64.45","64.45","1 B/R","1","Damac Properties","Marina Mall","Sports City Swimming Academy","2","1","","LILIUM TOWER"
"102-6832-2024","2024-02-06 21:08:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","419809.5","36.06","36.06","Studio","1","Damac Properties","Marina Mall","Sports City Swimming Academy","2","1","","CLOUD Tower "
"102-6996-2024","2024-02-07 08:39:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","777400","38.5","38.5","Studio","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","3","1","","THE STERLING EAST HOUSE"
"102-7012-2024","2024-02-06 15:33:02","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3058000","168.05","168.05","3 B/R","","","","","1","1","","Mudon Al Ranim 7"
"102-7014-2024","2024-02-06 15:31:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2702000","236.15","236.15","3 B/R","","","","","1","1","","Mudon Al Ranim 7"
"102-7016-2024","2024-02-06 15:30:54","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2599000","168","168","3 B/R","","","","","1","1","","Mudon Al Ranim 7"
"102-7025-2024","2024-02-06 21:08:40","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","882310","67.47","67.47","1 B/R","1","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","","LILIUM TOWER"
"102-7050-2024","2024-02-06 15:32:06","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2761000","168","168","3 B/R","","","","","2","1","","Mudon Al Ranim 7"
"102-7341-2024","2024-02-06 16:10:59","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","698853.57","39.49","39.49","Studio","1","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","","Luxur Tower By Imtiaz"
"102-7342-2024","2024-02-06 16:14:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","868347","73.62","73.62","1 B/R","1","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","","Manhattan 1 by SD"
"102-7343-2024","2024-02-06 16:17:45","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","581903","37.66","37.66","Studio","1","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","","Elysee III by Pantheon"
