Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-6549-2023","2023-02-09 22:21:26","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1780888","172.63","172.63","3 B/R","","","","","1","1","","MAHA TOWNHOUSES "
"102-6550-2023","2023-02-09 22:31:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","1892000","72.86","72.86","1 B/R","1","","","","3","1","","Fern"
"102-6551-2023","2023-02-09 22:36:47","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","2924146","137.55","137.55","3 B/R","2","","","","1","1","","Sobha Hartland - The Crest"
"102-6552-2023","2023-02-09 22:45:41","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","792828","62.47","62.47","1 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","OAKLEY SQUARE RESIDENCES"
"102-6553-2023","2023-02-09 22:52:03","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","1895000","72.36","72.36","1 B/R","1","","","","1","1","","Fern"
"102-6554-2023","2023-02-09 22:57:35","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","1902888","76.53","76.53","1 B/R","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","2","1","","CREEK EDGE"
"102-6555-2023","2023-02-09 23:03:10","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","VILLANOVA","Building","Villa","1798000","161","161","3 B/R","","","","IMG World Adventures","1","1","","La Violeta 2"
"102-6556-2023","2023-02-09 23:08:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","1552000","72.74","72.74","1 B/R","1","","","","1","1","","Fern"
"102-6557-2023","2023-02-09 23:12:32","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","637828","47.55","47.55","Studio","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","OAKLEY SQUARE RESIDENCES"
"102-6558-2023","2023-02-09 23:18:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","VILLANOVA","Building","Villa","1803000","161.02","161.02","3 B/R","","","","IMG World Adventures","1","1","","La Violeta 2"
"102-6559-2023","2023-02-09 23:18:46","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","909222","80.62","80.62","1 B/R","1","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","","THE IVY"
"102-6560-2023","2023-02-09 23:22:26","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","3351871","157.67","157.67","3 B/R","2","","","","1","1","","Sobha Hartland - The Crest"
"102-6561-2023","2023-02-09 23:23:16","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","5722000","208.74","208.74","3 B/R","2","","","","1","1","","Fern"
"102-6562-2023","2023-02-09 23:25:38","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","2315651","117.88","117.88","2 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Sobha Creek Vistas Grande"
"102-6563-2023","2023-02-09 23:31:22","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI LAND RESIDENCE COMPLEX","Unit","Flat","472697","49.34","49.34","Studio","1","","","IMG World Adventures","1","1","","AG SQUARE"
"102-6564-2023","2023-02-10 00:00:47","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","3336000","117.5","117.5","2 B/R","1","","","","1","1","","Fern"
"102-6565-2023","2023-02-10 00:01:46","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI LAND RESIDENCE COMPLEX","Unit","Flat","495801.38","54.19","54.19","Studio","1","","","IMG World Adventures","1","1","","THE V TOWER"
"102-6566-2023","2023-02-10 00:03:41","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1710888","176.9","176.9","3 B/R","","","","","1","1","","MAHA TOWNHOUSES "
"102-6567-2023","2023-02-10 00:04:55","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","1555920","75.09","75.09","2 B/R","1","","","","2","1","","Sobha Hartland - The Crest"
"102-6568-2023","2023-02-10 00:35:42","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","4624888","173.52","173.52","3 B/R","2","Creek Metro Station","Dubai Mall","Dubai International Airport","2","1","","The Cove ll"
"102-6569-2023","2023-02-10 00:52:29","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","5668000","208.74","208.74","3 B/R","2","","","","1","1","","Fern"
