Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-41982-2023","2023-09-06 08:38:20","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","2807888","338.35","338.35","3 B/R","","","","","2","1","","The Valley - Rivana"
"102-43406-2023","2023-09-06 14:58:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","4034000","154.68","154.68","2 B/R","1","","","","2","1","","SLS RESIDENCES AT PALM JUMEIRAH"
"102-43516-2023","2023-09-06 14:52:25","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HILLS","Unit","Flat","706614.5","69.18","69.18","2 B/R","1","Noor Bank Metro Station","Mall of the Emirates","IMG World Adventures","1","1","","Golf ville"
"102-43715-2023","2023-09-05 18:24:30","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","1455000","168.03","168.03","3 B/R","","","","","2","1","","Mudon Al Ranim 5"
"102-43723-2023","2023-09-05 18:19:51","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","1204500","169.8","169.8","3 B/R","","","","","1","1","","Mudon Al Ranim 5"
"102-43812-2023","2023-09-05 18:22:12","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","CHERRYWOODS","Building","Villa","1547500","252","252","4 B/R","","","","Dubai Cycling Course","2","1","","Cherrywoods"
"102-43846-2023","2023-09-05 16:02:35","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","1100000","71.02","71.02","1 B/R","1","","","","1","1","","Thyme"
"102-43866-2023","2023-09-05 16:01:20","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","1597500","112.53","112.53","2 B/R","1","","","","1","1","","Thyme"
"102-43885-2023","2023-09-05 17:50:35","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","1047500","70.92","70.92","1 B/R","1","","","","2","1","","Thyme"
"102-43901-2023","2023-09-05 18:37:32","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","416323.8","40.11","40.11","Studio","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","SAMANA SKYROS"
"102-43902-2023","2023-09-05 18:37:38","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","564111","80.95","80.95","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","SAMANA SKYROS"
"102-43903-2023","2023-09-05 18:47:47","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","607576.47","80.95","80.95","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","SAMANA SKYROS"
"102-43921-2023","2023-09-05 21:09:43","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","221956.5","36.06","36.06","Studio","1","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","","CLOUD Tower "
"102-43929-2023","2023-09-05 16:03:36","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","1099000","70.92","70.92","1 B/R","1","","","","2","1","","Thyme"
"102-43934-2023","2023-09-05 21:09:38","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI LAND RESIDENCE COMPLEX","Unit","Flat","290308.5","66.8","66.8","1 B/R","1","","","IMG World Adventures","1","1","","THE V TOWER"
"102-43952-2023","2023-09-06 11:44:04","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARABIAN RANCHES III","Building","Villa","1050000","125.2","125.2","3 B/R","","","","","1","1","","Arabain Ranches lll - Bliss"
"102-43979-2023","2023-09-06 09:21:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","THE VALLEY","Building","Villa","1135000","257.52","257.52","4 B/R","","","","","1","1","","The Valley - Eden"
"102-44024-2023","2023-09-05 16:07:29","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","365400","68.45","68.45","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","ELEVATE by Prescott"
"102-44049-2023","2023-09-06 10:23:03","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","AL FURJAN","Unit","Hotel Apartment","407764.5","88.87","88.87","2 B/R","1","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","1","1","","Azizi Berton"
"102-44052-2023","2023-09-06 12:08:01","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Al Mataar","Building","Villa","1225000","323.57","323.57","4 B/R","","","","","1","1","","The Pulse Beachfront 3 "
