Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-1086-2024","2024-01-20 13:40:35","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Um Suqaim Third","Unit","Flat","3668000","131.47","131.47","2 B/R","1","","","","1","1","","ELARA"
"102-1087-2024","2024-01-20 13:39:08","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Um Suqaim Third","Unit","Flat","3604000","146.19","146.19","2 B/R","1","","","","1","1","","ELARA"
"102-1088-2024","2024-01-20 13:35:28","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Um Suqaim Third","Unit","Flat","6746000","179.74","179.74","3 B/R","2","","","","1","1","","ELARA"
"102-1089-2024","2024-01-20 14:47:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Um Suqaim Third","Unit","Flat","3531000","131.47","131.47","2 B/R","1","","","","2","1","","ELARA"
"102-1090-2024","2024-01-20 13:38:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Um Suqaim Third","Unit","Flat","2391000","67.62","67.62","1 B/R","1","","","","1","1","","ELARA"
"102-1110-2024","2024-01-20 13:34:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Um Suqaim Third","Unit","Flat","2697000","79.16","79.16","1 B/R","1","","","","1","1","","ELARA"
"102-1111-2024","2024-01-20 14:46:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Um Suqaim Third","Unit","Flat","2930000","90.96","90.96","1 B/R","1","","","","1","1","","ELARA"
"102-1195-2024","2024-01-20 13:49:32","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Um Suqaim Third","Unit","Flat","6907000","179","179","3 B/R","2","","","","2","1","","ELARA"
"102-1196-2024","2024-01-20 14:42:47","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Um Suqaim Third","Unit","Flat","6651000","179","179","3 B/R","2","","","","1","1","","ELARA"
"102-1549-2024","2024-01-19 16:02:16","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI WATER CANAL","Unit","Flat","25000000","410.99","410.99","3 B/R","2","Business Bay Metro Station","Dubai Mall","Burj Khalifa","2","1","","Eden House The Canal"
"102-3431-2024","2024-01-22 09:09:36","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Hotel Rooms","770196","8.45","8.45","Studio","","Mina Seyahi","Marina Mall","Burj Al Arab","2","1","","Ciel"
"102-3432-2024","2024-01-22 09:12:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Hotel Rooms","665025","7.75","7.75","Studio","","Mina Seyahi","Marina Mall","Burj Al Arab","2","1","","Ciel"
"102-3433-2024","2024-01-22 09:14:09","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Hotel Rooms","769000","9.81","9.81","Studio","","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","","Ciel"
"102-3435-2024","2024-01-22 09:16:30","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Hotel Rooms","2425500","33.92","33.92","Studio","EU","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","","Ciel"
"102-3465-2024","2024-01-19 14:07:22","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","898960.68","40.11","40.11","Studio","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","SAMANA SKYROS"
"102-3493-2024","2024-01-19 17:04:57","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 4","Building","Villa","3253546","377.7","377.7","3 B/R","","","","","1","1","","California Village"
"102-3496-2024","2024-01-19 17:05:26","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 4","Building","Villa","1900000","281.64","281.64","3 B/R","","","","","1","1","","California Village"
"102-3498-2024","2024-01-19 12:12:54","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 4","Building","Villa","3650000","281.76","281.76","3 B/R","","","","","1","1","","California Village"
"102-3501-2024","2024-01-19 17:04:37","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 4","Building","Villa","3029164","281.61","281.61","3 B/R","","","","","1","1","","California Village"
"102-3503-2024","2024-01-19 17:04:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 4","Building","Villa","2830099","232.66","232.66","3 B/R","","","","","1","1","","California Village"
"102-3505-2024","2024-01-19 17:05:20","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 4","Building","Villa","1900000","281.62","281.62","3 B/R","","","","","1","1","","California Village"
"102-3506-2024","2024-01-19 17:04:30","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 4","Building","Villa","2131634","281.64","281.64","3 B/R","","","","","1","1","","California Village"
"102-3507-2024","2024-01-19 17:05:06","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 4","Building","Villa","3550000","281.62","281.62","3 B/R","","","","","1","1","","California Village"
"102-3755-2024","2024-01-22 10:01:16","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","890000","77.05","77.05","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","Floarea Residence"
"102-3782-2024","2024-01-19 12:16:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HILLS","Unit","Flat","2050000","94.14","94.14","2 B/R","1","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Motor City","2","1","","Park Horizon"
"102-3787-2024","2024-01-19 13:28:36","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARABIAN RANCHES III","Building","Villa","1400000","135.85","135.85","3 B/R","","","","","1","2","","Arabain Ranches lll - Bliss"
"102-3789-2024","2024-01-19 12:46:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","1800000","66.19","66.44","1 B/R","B1-12","Palm Jumeirah","Marina Mall","Burj Al Arab","1","1","","Seven Hotel and Apartments The Palm"
"102-3790-2024","2024-01-19 12:05:53","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","1220000","79.31","79.31","2 B/R","","","","","2","2","","Rukan 3"
"102-3791-2024","2024-01-19 11:51:16","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 7","Building","Villa","2050000","125.35","125.35","2 B/R","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","1","1","","MAG EYE Phase 1"
"102-3793-2024","2024-01-19 17:14:53","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","1177960","39.71","39.71","Studio","1","","","","1","1","","Oceanz 2 By Danube "
"102-3813-2024","2024-01-19 18:00:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH LAKES TOWERS","Unit","Flat","4051986","165.98","165.98","3 B/R","2","Marina Mall Metro Station","Marina Mall","Sports City Swimming Academy","2","1","","Verde by Sobha"
"102-3814-2024","2024-01-19 18:00:22","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH LAKES TOWERS","Unit","Flat","2718419","131.88","131.88","2 B/R","1","Marina Mall Metro Station","Marina Mall","Sports City Swimming Academy","1","1","","Verde by Sobha"
"102-3815-2024","2024-01-19 18:00:26","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 2","Unit","Flat","515850","33.47","33.47","Studio","1","","","","1","1","","ALBERO BY ORO24"
"102-3816-2024","2024-01-19 18:00:30","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Merkadh","Unit","Flat","1573444","72.08","72.08","1 B/R","1","","","","1","1","","Sobha Creek Vistas Heights"
