Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-27959-2023","2023-06-12 15:52:52","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","2450825","128.37","128.37","2 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 26"
"102-27960-2023","2023-06-12 15:56:42","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","1439979","77.23","77.23","1 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 26"
"102-27961-2023","2023-06-12 15:58:18","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","1376144","71.25","71.25","1 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 26"
"102-27962-2023","2023-06-12 15:59:43","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","1405725","72.62","72.62","1 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 26"
"102-27963-2023","2023-06-12 16:00:30","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","1406699","72.62","72.62","1 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 26"
"102-27964-2023","2023-06-12 16:01:50","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","1380815","71.48","71.48","1 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 26"
"102-27965-2023","2023-06-12 16:02:36","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","1440951","77.22","77.22","1 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 26"
"102-27966-2023","2023-06-12 16:05:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","1439979","77.22","77.22","1 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 26"
"102-27967-2023","2023-06-12 16:05:19","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","2450825","128.37","128.37","2 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 26"
"102-27968-2023","2023-06-12 16:07:29","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","1375949","71.25","71.25","1 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 26"
"102-27969-2023","2023-06-12 16:08:04","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","1405726","72.62","72.62","1 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 26"
"102-27970-2023","2023-06-12 16:10:11","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","1380815","71.48","71.48","1 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 26"
"102-27971-2023","2023-06-12 16:10:35","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","2689038","135.99","135.99","1 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 26"
"102-27972-2023","2023-06-12 16:10:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 1","Unit","Flat","1406698","72.62","72.62","1 B/R","1","","","","1","1","","Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 26"
