Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-10162-2024","2024-02-21 16:49:01","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Hotel Rooms","769500","7.78","7.78","Studio","EU","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","","Ciel"
"102-10163-2024","2024-02-21 16:47:00","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Hotel Rooms","735650","7.75","7.75","Studio","EU","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","","Ciel"
"102-10279-2024","2024-02-22 12:23:42","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2756000","168","168","3 B/R","","","","","2","1","","Mudon Al Ranim 7"
"102-10280-2024","2024-02-22 11:24:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3265000","240","240","4 B/R","","","","","1","1","","Mudon Al Ranim 8"
"102-10281-2024","2024-02-22 11:24:57","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3151000","240","240","4 B/R","","","","","1","1","","Mudon Al Ranim 8"
"102-10576-2024","2024-02-21 16:23:53","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Hotel Rooms","653325","8.17","8.17","Studio","","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","","Ciel"
"102-10578-2024","2024-02-21 16:19:01","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Hotel Rooms","653325","7.99","7.99","Studio","","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","","Ciel"
"102-10581-2024","2024-02-21 16:14:29","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Hotel Rooms","770196","9.05","9.05","Studio","","Mina Seyahi","Marina Mall","Burj Al Arab","2","1","","Ciel"
"102-10583-2024","2024-02-21 16:03:41","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Hotel Rooms","740000","7.8","7.8","Studio","EU","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","","Ciel"
"102-10584-2024","2024-02-22 11:10:36","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","875000","65.17","65.17","1 B/R","1","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","","THE IVY"
"102-10586-2024","2024-02-22 12:16:43","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3274000","248.91","248.91","4 B/R","","","","","1","1","","Mudon Al Ranim 7"
"102-10588-2024","2024-02-22 12:19:08","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2540000","168","168","3 B/R","","","","","3","1","","Mudon Al Ranim 7"
"102-10590-2024","2024-02-22 12:25:44","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2605000","168","168","3 B/R","","","","","1","1","","Mudon Al Ranim 7"
"102-10591-2024","2024-02-22 12:22:57","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3379000","168","168","3 B/R","","","","","1","1","","Mudon Al Ranim 7"
"102-10595-2024","2024-02-22 11:33:06","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","THE VALLEY","Building","Villa","2112198","174","174","3 B/R","","","","","1","1","","The Valley-Nara"
"102-10618-2024","2024-02-22 12:15:35","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2756000","168","168","3 B/R","","","","","2","1","","Mudon Al Ranim 7"
"102-10631-2024","2024-02-21 15:21:37","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1330000","74.54","74.54","1 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Regalia"
"102-10633-2024","2024-02-21 15:58:18","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MEYDAN ONE","Unit","Flat","750000","29.68","29.68","Studio","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","2","1","","Azizi Riviera 23"
"102-10634-2024","2024-02-22 08:56:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1242000","69.62","69.62","1 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Elitz 2 By Danube"
"102-10635-2024","2024-02-22 08:53:59","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1599854","84.14","84.14","2 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","URBAN OASIS"
"102-10636-2024","2024-02-21 18:00:11","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Bukadra","Unit","Flat","1761276","76.82","76.82","1 B/R","1","","","","1","1","","Riverside Crescent"
"102-10637-2024","2024-02-21 18:00:22","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","4415000","143.18","143.18","2 B/R","1","","","","1","1","","CHIC TOWER"
"102-10638-2024","2024-02-21 18:00:27","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","2244000","91.65","91.65","1 B/R","1","","","","1","1","","Oceanz 3 By Danube "
"102-10639-2024","2024-02-21 18:00:32","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1431661","67.86","67.86","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","VYB"
"102-10640-2024","2024-02-21 18:00:38","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Flat","1798888","81.98","81.98","1 B/R","1","Dubai Marina","Marina Mall","Burj Al Arab","1","1","","MARINA SHORES"
"102-10641-2024","2024-02-21 18:00:45","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","95558800","1504.31","1504.31","5 B/R","6","","","","2","1","","Como Residences"
"102-10642-2024","2024-02-21 18:00:51","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","1326000","45.15","45.15","Studio","1","","","","1","1","","Oceanz 2 By Danube "
"102-10643-2024","2024-02-21 18:00:57","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","3438828","115.64","115.64","2 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","THE CRESTMARK"
"102-10644-2024","2024-02-21 18:01:02","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","AL FURJAN","Unit","Hotel Apartment","670950","37.01","37.01","Studio","1","ENERGY Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","1","1","","Azizi Pearl"
