Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-42629-2023","2023-08-28 15:17:47","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","930020","42.54","42.54","Studio","1","Damac Properties","Marina Mall","Sports City Swimming Academy","2","1","","Fashionz 1 By Danube"
"102-42630-2023","2023-08-28 15:23:28","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HILLS","Unit","Flat","1739408.58","85.05","85.05","1 B/R","1","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Global Village","1","1","Hills Park","399 Hills Park B"
"102-42631-2023","2023-08-28 15:53:37","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","1101924","78.98","78.98","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","SAMANA MYKONOS SIGNATURE"
"102-42632-2023","2023-08-28 15:57:49","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","3325888","306.43","306.43","4 B/R","","","","","1","1","","The Valley - Rivana"
"102-42633-2023","2023-08-28 16:04:42","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","1648828","85.37","85.37","1 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","THE HIGHBURY"
"102-42634-2023","2023-08-28 16:18:53","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","AL FURJAN","Unit","Hotel Apartment","369600","35.23","35.23","Studio","1","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","1","1","","Azizi Berton"
"102-42635-2023","2023-08-28 16:20:57","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","1101924","78.98","78.98","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","SAMANA MYKONOS SIGNATURE"
"102-42636-2023","2023-08-28 16:27:26","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","AL FURJAN","Unit","Hotel Apartment","615720","55.34","55.34","1 B/R","1","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","1","1","","Azizi Berton"
"102-42637-2023","2023-08-28 17:04:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","3341888","340.2","340.2","4 B/R","","","","","1","1","","The Valley - Rivana"
"102-42638-2023","2023-08-28 17:09:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","AL FURJAN","Unit","Hotel Apartment","380250","36.84","36.84","Studio","1","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","1","1","","Azizi Berton"
