Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-16882-2024","2024-03-21 18:02:50","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 4","Building","Villa","2800000","232.65","232.65","3 B/R","","","","","1","1","","California Village"
"102-17902-2024","2024-03-22 10:44:11","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","VILLANOVA","Building","Villa","2470000","161","161","3 B/R","","","","IMG World Adventures","1","1","","La Rosa 5"
"102-17905-2024","2024-03-22 09:55:33","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","2050000","144.84","144.84","3 B/R","","","","","2","2","","Arabian Ranches lll - May"
"102-17910-2024","2024-03-21 16:31:36","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI SPORTS CITY","Unit","Flat","647802.6","47.27","47.27","Studio","1","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","","Vista by Prestige One "
"102-17915-2024","2024-03-21 16:53:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BURJ KHALIFA","Unit","Flat","4172888","113.63","113.63","2 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","Grande"
"102-17916-2024","2024-03-21 18:00:10","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DAMAC HILLS","Unit","Flat","1230000","64.9","64.9","1 B/R","1","","","Motor City","1","1","","DAMAC HILLS - GOLF GREENS 2"
"102-17917-2024","2024-03-21 18:01:17","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MAJAN","Unit","Flat","714300","39","39","Studio","1","","","","1","1","","Samana Barari Views 2"
"102-17918-2024","2024-03-21 18:01:22","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","1183788","80.97","80.97","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","2","1","","NAS3"
"102-17919-2024","2024-03-21 18:01:29","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","2000000","91.67","91.67","1 B/R","1","","","","2","1","","Oceanz 3 By Danube "
"102-17920-2024","2024-03-21 18:01:35","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Zaabeel First","Unit","Flat","2092888","68.69","68.69","1 B/R","1","Al Jafiliya Metro Station","Dubai Mall","Burj Khalifa","2","1","","Address Residences Zabeel"
"102-17921-2024","2024-03-21 18:01:40","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Unit","Flat","818888","64.88","64.88","1 B/R","1","","","","1","1","","Kaya"
"102-17922-2024","2024-03-21 18:01:45","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Zaabeel First","Unit","Flat","3898888","134.2","134.2","2 B/R","1","Al Jafiliya Metro Station","Dubai Mall","Burj Khalifa","1","1","","Address Residences Zabeel"
"102-17923-2024","2024-03-21 18:01:49","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BURJ KHALIFA","Unit","Flat","3236000","131.53","131.53","2 B/R","","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","VOLTA TOWER"
"102-17924-2024","2024-03-21 18:01:54","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Warsan First","Unit","Flat","663000","58.67","58.67","1 B/R","1","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","Olivz Residence"
"102-17925-2024","2024-03-21 18:01:58","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BURJ KHALIFA","Unit","Flat","2559888","74.82","74.82","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","ROVE HOME RESIDENCES by IRTH"
"102-17926-2024","2024-03-21 18:02:03","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","1180000","39.74","39.74","Studio","1","","","","1","1","","Oceanz 3 By Danube "
"102-17927-2024","2024-03-21 18:02:08","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MEYDAN ONE","Unit","Flat","800850","52.7","52.7","1 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Azizi Riviera 24"
"102-17928-2024","2024-03-21 18:03:51","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","1362000","55.08","55.08","Studio","1","","","","2","1","","Oceanz 3 By Danube "
"102-17929-2024","2024-03-21 18:04:00","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","1296000","52.79","52.79","Studio","1","","","","2","1","","Oceanz 3 By Danube "
"102-17930-2024","2024-03-21 18:04:05","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Ras Al Khor Industrial First","Unit","Flat","1932769","75.13","75.13","1 B/R","1","","","","1","1","","SOBHA ONE"
