Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-167-2024","2024-02-15 11:05:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2741000","81.47","81.47","NA","1","","","","1","1","","Central Park Plaza"
"102-175-2024","2024-02-15 11:04:49","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2775000","81.47","81.47","NA","1","","","","1","1","","Central Park Plaza"
"102-201-2024","2024-02-15 11:10:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","7202000","207.65","207.65","NA","2","","","","1","1","","Central Park Plaza"
"102-202-2024","2024-02-15 11:08:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2977000","81.47","81.47","NA","1","","","","1","1","","Central Park Plaza"
"102-450-2024","2024-02-15 11:06:28","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4451000","137.99","137.99","NA","1","","","","1","1","","Central Park Plaza"
"102-452-2024","2024-02-15 11:07:01","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","3768000","119.22","119.22","NA","1","","","","1","1","","Central Park Plaza"
"102-454-2024","2024-02-15 11:09:03","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4222000","119.22","119.22","NA","1","","","","1","1","","Central Park Plaza"
"102-4568-2024","2024-02-15 11:05:52","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2914000","81.47","81.47","NA","1","","","","1","1","","Central Park Plaza"
"102-67355-2023","2024-02-15 11:09:53","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2921000","81.47","81.47","NA","1","","","","1","1","","Central Park Plaza"
"102-67622-2023","2024-02-15 11:07:46","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","3778000","119.22","119.22","NA","1","","","","1","1","","Central Park Plaza"
"102-67623-2023","2024-02-15 11:12:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4528000","137.99","137.99","NA","1","","","","1","1","","Central Park Plaza"
"102-67970-2023","2024-02-15 11:10:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4541000","137.99","137.99","NA","1","","","","1","1","","Central Park Plaza"
"102-8700-2024","2024-02-15 09:31:45","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Hotel Rooms","706619","7.66","7.66","Studio","","Mina Seyahi","Marina Mall","Burj Al Arab","2","1","","Ciel"
"102-8728-2024","2024-02-15 09:35:36","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Hotel Rooms","1483975","15.31","15.31","Studio","","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","","Ciel"
"102-8738-2024","2024-02-15 09:33:41","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Hotel Rooms","770196","8.67","8.67","Studio","","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","","Ciel"
"102-8934-2024","2024-02-14 17:12:04","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2700000","168","168","3 B/R","","","","","1","1","","Mudon Al Ranim 8"
"102-8935-2024","2024-02-14 21:02:10","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1059222","82.72","82.72","1 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","THE HAVEN GARDEN"
"102-8936-2024","2024-02-14 21:02:05","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","926222","65.72","65.72","1 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","THE HAVEN GARDEN"
"102-8939-2024","2024-02-14 21:01:50","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","891222","66.46","66.46","1 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","THE HAVEN GARDEN"
"102-8940-2024","2024-02-14 21:02:02","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","703594","61.79","61.79","1 B/R","1","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","","ELBRUS TOWER"
