Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-7167-2023","2023-02-14 21:08:50","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Me'Aisem First","Building","Villa","8213000","621.57","621.57","5 B/R","","","","","1","1","","Jouri Hills"
"102-7168-2023","2023-02-14 21:13:55","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1775888","172.63","172.63","3 B/R","","","","","1","1","","MAHA TOWNHOUSES "
"102-7169-2023","2023-02-14 21:17:26","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","TOWN SQUARE","Unit","Flat","573888","44.67","44.67","1 B/R","1","","","Dubai Cycling Course","2","1","","LIVA"
"102-7170-2023","2023-02-14 21:23:10","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","TOWN SQUARE","Unit","Flat","573888","44.55","44.55","1 B/R","1","","","Dubai Cycling Course","2","1","","LIVA"
"102-7171-2023","2023-02-14 21:29:45","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","TOWN SQUARE","Unit","Flat","573888","44.53","44.53","1 B/R","1","","","Dubai Cycling Course","2","1","","LIVA"
"102-7172-2023","2023-02-14 21:35:46","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1795888","199.76","199.76","3 B/R","","","","","1","1","","MAHA TOWNHOUSES "
"102-7174-2023","2023-02-14 21:42:41","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1795888","199.52","199.52","3 B/R","","","","","1","1","","MAHA TOWNHOUSES "
"102-7175-2023","2023-02-14 21:51:12","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","2150888","261.21","261.21","4 B/R","","","","","1","1","","MAHA TOWNHOUSES "
"102-7176-2023","2023-02-14 21:57:36","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","2286888","315.4","315.4","4 B/R","","","","","1","1","","MAHA TOWNHOUSES "
"102-7177-2023","2023-02-14 22:04:28","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","2286888","296.28","296.28","4 B/R","","","","","1","1","","MAHA TOWNHOUSES "
"102-7178-2023","2023-02-14 22:08:20","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1158235","61.25","61.25","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","The Paragon By IGO "
"102-7179-2023","2023-02-14 22:38:59","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","550000","36.05","36.05","Studio","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Maimoon Gardens"
"102-7180-2023","2023-02-14 22:43:02","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Dubai Almelaheyah","Unit","Flat","1483888","72.01","72.01","1 B/R","1","","","","2","1","","Seascape"
"102-7181-2023","2023-02-14 22:47:38","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","TOWN SQUARE","Unit","Flat","605888","44.42","44.42","1 B/R","1","","","Dubai Cycling Course","1","1","","LIVA"
