Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-23584-2023","2023-10-06 08:51:08","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3510000","318.77","318.77","4 B/R","","","","","1","1","","Mudon Al Ranim 4"
"102-23773-2023","2023-10-06 08:55:44","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2943000","270.99","270.99","4 B/R","","","","","1","1","","Mudon Al Ranim 4"
"102-23793-2023","2023-10-06 08:49:47","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2670000","171.01","171.01","3 B/R","","","","","1","1","","Mudon Al Ranim 4"
"102-24713-2023","2023-10-06 08:47:31","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2170000","172.15","172.15","3 B/R","","","","","1","1","","Mudon Al Ranim 4"
"102-46936-2023","2023-10-05 15:36:55","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Zaabeel First","Unit","Hotel Apartment","200000000","3877.54","3877.54","5 B/R","3  6","Al Jafiliya Metro Station","Dubai Mall","Burj Khalifa","1","1","","One Za'abeel"
"102-50130-2023","2023-10-05 21:06:16","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","592137","44.16","44.16","Studio","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","THE VYBE"
"102-50401-2023","2023-10-05 21:06:34","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","936999","74.43","74.43","1 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","LUCKY 2 RESIDENCE"
"102-50402-2023","2023-10-05 21:06:44","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","1355483.58","70.1","70.1","1 B/R","1","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","1","","MAR CASA"
"102-50404-2023","2023-10-05 21:06:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","2266127.42","127.84","127.84","2 B/R","1","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","1","","MAR CASA"
"102-50683-2023","2023-10-05 21:06:27","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","2117288.83","105.03","105.03","2 B/R","1","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","1","","MAR CASA"
