Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-65501-2023","2023-12-13 14:39:03","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI LAND RESIDENCE COMPLEX","Unit","Flat","932057","67.36","67.36","1 B/R","1","","","IMG World Adventures","1","1","","Samana IVY Gardens "
"102-65511-2023","2023-12-13 09:44:42","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Flat","3506880","283.21","283.21","3 B/R","-1","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","","MARINA 101"
"102-65544-2023","2023-12-13 09:16:22","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI WATER CANAL","Unit","Flat","4372374","185.72","185.72","2 B/R","1","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","2","","DAMAC CITY"
"102-65545-2023","2023-12-13 09:00:43","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI WATER CANAL","Unit","Flat","1861057","77.88","77.88","1 B/R","1","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","2","","DAMAC CITY"
"102-65547-2023","2023-12-13 09:15:17","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI WATER CANAL","Unit","Flat","1860049","77.87","77.87","1 B/R","1","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","2","","DAMAC CITY"
"102-65548-2023","2023-12-13 09:04:40","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI WATER CANAL","Unit","Flat","1860049","77.87","77.87","1 B/R","1","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","2","","DAMAC CITY"
"102-65549-2023","2023-12-12 15:19:05","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI WATER CANAL","Unit","Flat","1860049","77.87","77.87","1 B/R","1","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","2","","DAMAC CITY"
"102-65808-2023","2023-12-13 14:37:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Jabal Ali First","Unit","Flat","1020729.6","77.59","77.59","1 B/R","1","","","","1","1","","California by SD "
"102-65843-2023","2023-12-13 14:38:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","828810.79","40.11","40.11","Studio","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","SAMANA SKYROS"
"102-65868-2023","2023-12-13 11:04:37","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MEYDAN ONE","Unit","Flat","433399","28.03","28.03","Studio","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Azizi Riviera 1"
"102-65876-2023","2023-12-12 15:23:52","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","VILLANOVA","Building","Villa","1935000","161","161","3 B/R","","","","IMG World Adventures","2","1","","La Rosa 6 "
"102-65882-2023","2023-12-13 09:46:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","5800000","114.79","114.79","1 B/R","1","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","1","1","","FIVE LUXE"
"102-65884-2023","2023-12-13 14:46:00","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HILLS","Unit","Flat","1189888","71.11","71.11","2 B/R","1","Noor Bank Metro Station","Mall of the Emirates","IMG World Adventures","1","1","","Golf ville"
"102-65902-2023","2023-12-12 18:01:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","7866000","161.3","161.3","2 B/R","1","","","","2","1","","DAMAC BAY"
"102-66162-2023","2023-12-13 12:38:03","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","INTERNATIONAL CITY PH 2 & 3","Unit","Flat","665000","69.45","69.45","1 B/R","1","Rashidiya Metro Station","City Centre Mirdif","","1","1","","AL HELAL AL ZAHABY 3"
"102-66163-2023","2023-12-13 09:11:37","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI STUDIO CITY","Unit","Flat","750000","60.9","60.9","1 B/R","1","Sharaf Dg Metro Station","","Motor City","1","2","","LAYA HEIGHTS"
"102-66164-2023","2023-12-13 09:16:39","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Hotel Rooms","1100000","32.95","32.95","Studio","EU","Palm Jumeirah","Marina Mall","Burj Al Arab","1","1","","Seven Hotel and Apartments The Palm"
"102-66165-2023","2023-12-13 09:19:46","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Hotel Rooms","1100000","32.95","32.95","Studio","EU","Palm Jumeirah","Marina Mall","Burj Al Arab","1","1","","Seven Hotel and Apartments The Palm"
"102-66166-2023","2023-12-13 09:45:29","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","1610000","75.09","75.09","2 B/R","1","","","","1","1","","Sobha Hartland - The Crest"
"102-66167-2023","2023-12-13 10:12:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","450000","33.35","33.35","Studio","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","2","2","","SKYZ By Danube"
"102-66168-2023","2023-12-13 13:03:40","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MEYDAN ONE","Unit","Flat","760000","124.27","124.27","1 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Azizi Riviera 39"
"102-66169-2023","2023-12-13 10:34:08","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MINA RASHID","Unit","Flat","2300000","107.51","107.51","2 B/R","1","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","1","","Seagate"
"102-66170-2023","2023-12-13 13:21:45","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI WATER CANAL","Unit","Flat","3573800","162.09","162.09","3 B/R","2","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","","Canal Front Residences-CF7 & CF8 & CF9"
"102-66172-2023","2023-12-13 14:13:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI WATER CANAL","Unit","Flat","2715048","132.1","132.1","2 B/R","1","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","","Canal Front Residences-CF7 & CF8 & CF9"
"102-66173-2023","2023-12-13 13:46:28","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI WATER CANAL","Unit","Flat","2062800","93.6","93.6","1 B/R","1","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","","Canal Front Residences-CF7 & CF8 & CF9"
"102-66174-2023","2023-12-13 13:27:59","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI WATER CANAL","Unit","Flat","3091529","137.2","137.2","2 B/R","1","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","","Canal Front Residences-CF7 & CF8 & CF9"
"102-66175-2023","2023-12-13 13:46:18","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI WATER CANAL","Unit","Flat","3341364","147.86","147.86","2 B/R","1","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","","Canal Front Residences-CF7 & CF8 & CF9"
"102-66176-2023","2023-12-13 10:14:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 7","Unit","Flat","550000","38.51","38.51","Studio","1","","","","1","1","","MAG EYE Phase 1"
"102-66177-2023","2023-12-13 10:08:17","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","915199","64.45","64.45","1 B/R","M-1BS-118","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","Creek Beach - Surf"
"102-66178-2023","2023-12-13 10:54:55","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JADDAF WATERFRONT","Unit","Flat","720000","41.26","41.26","1 B/R","1","Al Jadaf Metro Station","Dubai Mall","Dubai International Airport","1","1","","Boutique Xll"
"102-66179-2023","2023-12-13 14:41:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALMAROSA","Building","Villa","3000000","665.65","665.65","","","","","Motor City","1","1","","PALMAROSA "
"102-66180-2023","2023-12-13 14:53:44","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALMAROSA","Building","Villa","3000000","393.91","393.91","","","","","Motor City","1","1","","PALMAROSA "
"102-66181-2023","2023-12-13 14:35:12","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALMAROSA","Building","Villa","3000000","497.96","497.96","","","","","Motor City","1","1","","PALMAROSA "
"102-66182-2023","2023-12-13 11:42:53","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1350000","77.15","77.15","1 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","3","1","","NOBLES"
"102-66183-2023","2023-12-13 10:59:16","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","1425000","63.56","63.56","1 B/R","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","CREEK CRESCENT"
"102-66184-2023","2023-12-13 10:56:31","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH LAKES TOWERS","Unit","Flat","1200000","99.65","99.65","2 B/R","1","Damac Properties","Marina Mall","Burj Al Arab","1","1","","SEVEN CITY JLT"
