Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-101-2024","2024-02-16 09:25:39","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2788000","81.47","81.47","NA","1","","","","1","1","","Central Park Plaza"
"102-127-2024","2024-02-16 09:25:28","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4284000","119.22","119.22","NA","1","","","","1","1","","Central Park Plaza"
"102-180-2024","2024-02-16 09:37:10","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","7165000","207.65","207.65","3 B/R","2","","","","1","1","","Central Park Plaza"
"102-185-2024","2024-02-16 09:37:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2843000","81.47","81.47","NA","1","","","","1","1","","Central Park Plaza"
"102-194-2024","2024-02-16 09:36:30","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4212000","119.22","119.22","NA","1","","","","1","1","","Central Park Plaza"
"102-196-2024","2024-02-16 09:36:39","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2761000","81.47","81.47","NA","1","","","","1","1","","Central Park Plaza"
"102-198-2024","2024-02-16 09:36:27","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4295000","119.22","119.22","NA","1","","","","1","1","","Central Park Plaza"
"102-2608-2024","2024-02-16 09:36:33","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2727000","81.47","81.47","1 B/R","1","","","","1","1","","Central Park Plaza"
"102-458-2024","2024-02-16 09:37:16","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2747000","81.47","81.47","NA","1","","","","1","1","","Central Park Plaza"
"102-459-2024","2024-02-16 09:36:53","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","3806000","119.22","119.22","NA","1","","","","1","1","","Central Park Plaza"
"102-480-2024","2024-02-16 09:36:36","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2822000","81.47","81.47","NA","1","","","","1","1","","Central Park Plaza"
"102-67341-2023","2024-02-16 09:37:00","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4201000","119.22","119.22","NA","1","","","","1","1","","Central Park Plaza"
"102-67349-2023","2024-02-16 09:37:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2999000","81.47","81.47","NA","1","","","","1","1","","Central Park Plaza"
"102-67354-2023","2024-02-16 09:35:50","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2795000","81.47","81.47","NA","1","","","","1","1","","Central Park Plaza"
"102-67399-2023","2024-02-16 09:47:38","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4756000","137.99","137.99","NA","1","","","","2","1","","Central Park Plaza"
"102-67400-2023","2024-02-16 09:37:03","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4274000","119.22","119.22","NA","1","","","","2","1","","Central Park Plaza"
"102-67401-2023","2024-02-16 09:36:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4316000","119.22","119.22","NA","1","","","","1","1","","Central Park Plaza"
"102-67403-2023","2024-02-16 09:36:17","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2935000","81.47","81.47","NA","1","","","","2","1","","Central Park Plaza"
"102-67423-2023","2024-02-16 09:37:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4232000","119.22","119.22","NA","1","","","","1","1","","Central Park Plaza"
"102-67440-2023","2024-02-16 09:35:57","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4575000","137.99","137.99","NA","1","","","","1","1","","Central Park Plaza"
"102-67441-2023","2024-02-16 09:36:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4473000","137.99","137.99","NA","1","","","","1","1","","Central Park Plaza"
"102-67442-2023","2024-02-16 09:36:50","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","12474000","271.03","271.03","NA","3","","","","1","1","","Central Park Plaza"
"102-67610-2023","2024-02-16 09:37:19","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","7515000","207.65","207.65","3 B/R","2","","","","1","1","","Central Park Plaza"
"102-67612-2023","2024-02-16 09:35:54","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4026000","119.22","119.22","NA","1","","","","1","1","","Central Park Plaza"
"102-68995-2023","2024-02-16 09:36:57","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2741000","81.47","81.47","NA","1","","","","1","1","","Central Park Plaza"
"102-68996-2023","2024-02-16 09:25:42","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","3893000","155.03","155.03","2 B/R","1","","","","1","1","","Central Park Plaza"
"102-69005-2023","2024-02-16 09:25:17","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","7740000","209.7","209.7","NA","2","","","","1","1","","Central Park Plaza"
"102-69010-2023","2024-02-16 09:36:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2747000","81.47","81.47","NA","1","","","","1","1","","Central Park Plaza"
"102-69271-2023","2024-02-16 09:36:04","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","4274000","119.22","119.22","NA","1","","","","2","1","","Central Park Plaza"
"102-69290-2023","2024-02-16 09:25:45","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","2815000","81.47","81.47","NA","1","","","","1","1","","Central Park Plaza"
"102-9194-2024","2024-02-15 21:02:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1139222","82.72","82.72","1 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","THE HAVEN GARDEN"
"102-9203-2024","2024-02-15 21:01:36","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","2196816","116.74","116.74","2 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","NOBLES"
"102-9204-2024","2024-02-15 21:01:55","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","576860","34.58","34.58","Studio","1","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","","LILIUM TOWER"
