Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-51603-2023","2023-11-01 13:28:42","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","9608000","152.27","152.27","2 B/R","1","","","","1","1","","SLS RESIDENCES AT PALM JUMEIRAH"
"102-51606-2023","2023-11-01 13:26:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","9249000","154.68","154.68","2 B/R","1","","","","1","1","","SLS RESIDENCES AT PALM JUMEIRAH"
"102-51616-2023","2023-11-01 13:19:22","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","7969000","152.27","152.27","2 B/R","1","","","","1","1","","SLS RESIDENCES AT PALM JUMEIRAH"
"102-51620-2023","2023-11-01 13:32:49","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","9434000","157.61","157.61","2 B/R","1","","","","1","1","","SLS RESIDENCES AT PALM JUMEIRAH"
"102-53541-2023","2023-11-01 13:23:41","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","10168320","193.63","193.63","2 B/R","2","","","","1","1","","SLS RESIDENCES AT PALM JUMEIRAH"
"102-53799-2023","2023-11-01 13:10:43","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","8240000","154.92","154.92","2 B/R","1","","","","1","1","","SLS RESIDENCES AT PALM JUMEIRAH"
"102-54211-2023","2023-10-31 22:15:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Zaabeel First","Unit","Flat","4600000","109.97","109.97","1 B/R","P2-50 (Automated)","","","","1","1","","One Za'abeel"
"102-54723-2023","2023-11-01 13:14:33","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","8642000","210.58","210.58","2 B/R","2","","","","1","1","","SLS RESIDENCES AT PALM JUMEIRAH"
"102-56859-2023","2023-10-31 16:04:51","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Hotel Rooms","770196","8.4","8.4","Studio","","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","","Ciel"
"102-56881-2023","2023-10-31 16:03:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Hotel Rooms","2425500","34.45","34.45","Studio","","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","","Ciel"
"102-57581-2023","2023-11-01 11:57:04","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3250000","248.43","248.43","4 B/R","","","","","2","1","","Mudon Al Ranim 5"
"102-57588-2023","2023-11-01 13:19:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HILLS","Unit","Flat","1215888","69.04","69.04","2 B/R","1","Noor Bank Metro Station","Mall of the Emirates","IMG World Adventures","1","1","","Golf ville"
"102-57611-2023","2023-11-01 14:07:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1200000","323.73","323.73","4 B/R","","","","","1","1","","REEM TOWNHOUSES"
"102-57846-2023","2023-11-01 13:30:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI LAND RESIDENCE COMPLEX","Unit","Flat","968492.7","67.99","67.99","1 B/R","1","","","IMG World Adventures","1","1","","Samana IVY Gardens "
"102-57849-2023","2023-11-01 13:29:33","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI LAND RESIDENCE COMPLEX","Unit","Flat","1375224.48","101.62","101.62","2 B/R","1","","","IMG World Adventures","1","1","","Samana IVY Gardens "
"102-57850-2023","2023-11-01 13:30:03","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI LAND RESIDENCE COMPLEX","Unit","Flat","979741.98","67.99","67.99","1 B/R","1","","","IMG World Adventures","1","1","","Samana IVY Gardens "
"102-57879-2023","2023-11-01 13:29:39","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","776264.14","40.11","40.11","Studio","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","SAMANA SKYROS"
"102-57894-2023","2023-11-01 08:28:16","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","795000","41.6","41.6","Studio","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Regalia"
"102-57895-2023","2023-11-01 11:01:27","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BURJ KHALIFA","Unit","Hotel Apartment","5200000","132.21","132.21","3 B/R","2","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","2","1","","Vida Dubai Mall"
"102-58087-2023","2023-10-31 18:45:19","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Merkadh","Unit","Flat","1282051","56.69","56.69","1 B/R","1","","","","1","1","","Sobha Creek Vistas Heights"
"102-58111-2023","2023-11-01 08:54:18","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","985000","38.32","38.32","Studio","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","Peninsula Three"
"102-58113-2023","2023-11-01 08:52:08","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","EMAAR SOUTH","Building","Villa","1480000","150.88","150.88","3 B/R","","","","Al Makhtoum International Airport","2","1","","Greenview 2"
"102-58114-2023","2023-11-01 10:11:45","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1950000","174","174","3 B/R","","","","","1","1","","SHAMS TOWNHOUSES"
"102-58115-2023","2023-11-01 14:52:22","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","2184548","102.76","102.76","2 B/R","1","","","","1","1","","Sobha Hartland - The Crest"
"102-58116-2023","2023-11-01 09:59:38","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI WATER CANAL","Unit","Flat","4169845","142.35","142.35","2 B/R","1","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","","Canal Front Residences-CF7 & CF8 & CF9"
"102-58117-2023","2023-11-01 09:59:37","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI WATER CANAL","Unit","Flat","4243868","147.84","147.84","2 B/R","1","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","","Canal Front Residences-CF7 & CF8 & CF9"
"102-58118-2023","2023-11-01 09:57:54","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Um Suqaim Third","Unit","Flat","2525000","111.15","111.15","2 B/R","1","","","","2","2","","Lamaa"
"102-58119-2023","2023-11-01 10:06:57","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","VILLANOVA","Building","Villa","1800000","166.25","166.25","3 B/R","","","","IMG World Adventures","1","1","","La Violeta 1"
"102-58128-2023","2023-11-01 10:58:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MINA RASHID","Unit","Flat","4400000","141.52","141.52","3 B/R","2","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","1","","Seagate"
"102-58129-2023","2023-11-01 10:40:15","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","1680000","174","174","3 B/R","","","","","2","1","","The Valley - Orania"
"102-58130-2023","2023-11-01 11:19:26","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","650000","64.06","64.06","1 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","2","1","","Binghatti Corner"
"102-58131-2023","2023-11-01 13:03:35","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BURJ KHALIFA","Unit","Flat","2150000","71.25","71.25","1 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","2","1","","Grande"
"102-58132-2023","2023-11-01 11:08:27","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","1700000","174","174","3 B/R","","","","","2","1","","The Valley - Orania"
"102-58133-2023","2023-11-01 11:14:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","2200683","99.47","99.47","2 B/R","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","Island Park II "
"102-58134-2023","2023-11-01 11:08:44","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","CHERRYWOODS","Building","Villa","2300000","180","180","3 B/R","","","","Dubai Cycling Course","1","2","","Cherrywoods"
"102-58135-2023","2023-11-01 11:59:38","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BURJ KHALIFA","Unit","Hotel Apartment","2525000","79.73","79.73","1 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Vida Dubai Mall"
"102-58137-2023","2023-11-01 11:44:18","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","3570000","205.92","205.92","3 B/R","2","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","Island Park II "
"102-58138-2023","2023-11-01 11:56:43","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BURJ KHALIFA","Unit","Flat","4900000","169.88","169.88","2 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","EXQUISITE LIVING RESIDENCES"
"102-58139-2023","2023-11-01 13:52:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BURJ KHALIFA","Unit","Flat","2790000","134.34","134.34","1 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","EXQUISITE LIVING RESIDENCES"
"102-58140-2023","2023-11-01 11:54:17","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","775000","37.4","37.4","Studio","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","The Autograph"
"102-58142-2023","2023-11-01 12:38:32","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","2000000","83.39","83.39","2 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","Peninsula One"
"102-58143-2023","2023-11-01 12:30:04","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Al Mataar","Building","Villa","2375000","259.48","259.48","4 B/R","","","","","1","3","","The Pulse Beachfront 3 "
"102-58144-2023","2023-11-01 12:27:03","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI STUDIO CITY","Unit","Flat","405045","36.04","36.04","Studio","1","","","Motor City","1","2","","Samana Santorini"
"102-58149-2023","2023-11-01 11:54:33","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","4642029","253.04","253.04","4 B/R","2","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Sobha Hartland - Crest Grande"
"102-58153-2023","2023-11-01 13:36:20","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Al Mataar","Building","Villa","2515000","260.7","260.7","4 B/R","","","","","2","2","","The Pulse Beachfront 3 "
"102-58154-2023","2023-11-01 12:41:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Um Suqaim Third","Unit","Flat","1800000","68.09","68.09","1 B/R","1","","","","1","1","","Lamaa"
"102-58155-2023","2023-11-01 13:06:49","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","782790","75.77","75.77","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","Divine Living"
"102-58157-2023","2023-11-01 13:10:54","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1120000","91.34","91.34","2 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","Binghatti Corner"
"102-58161-2023","2023-11-01 13:23:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MBR DISTRICT 7","Unit","Flat","630000","39.85","39.85","Studio","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","MAG EYE Phase 1"
"102-58162-2023","2023-11-01 13:13:22","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Hotel Apartment","1250000","33.04","33.04","Studio","1","Palm Jumeirah","Marina Mall","Burj Al Arab","1","1","","Seven Hotel and Apartments The Palm"
"102-58163-2023","2023-11-01 13:08:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MEYDAN ONE","Unit","Flat","790000","51.91","51.91","1 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Azizi Riviera 32"
"102-58169-2023","2023-11-01 14:33:33","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BURJ KHALIFA","Unit","Flat","2400000","100.24","100.24","2 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","City Center Residences"
"102-58170-2023","2023-11-01 14:36:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BURJ KHALIFA","Unit","Flat","2340000","74.92","74.92","1 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","2","1","","Grande"
"105-155-2023","2023-11-01 13:30:00","Mortgage","Mortgage Pre-Registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 3","Building","Villa","4860000","558.02","558.02","5 B/R","","","","","0","0","","CHORISIA 2 VILLAS"
"105-157-2023","2023-11-01 13:45:31","Mortgage","Mortgage Pre-Registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 3","Building","Villa","3751588","590.22","590.22","5 B/R","","","","","0","0","","CHORISIA 2 VILLAS"
"11-1-2023","2023-11-01 12:07:14","Sales","Sale","Ready","Free Hold","Residential","ARJAN","Unit","Flat","1056207.41","94.05","94.05","1 B/R","G-55","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","Q Gardens Boutique Residences"
"11-34046-2023","2023-11-01 12:12:14","Sales","Sale","Ready","Free Hold","Residential","JABEL ALI HILLS","Land","","1642875","966","966","","","","","Dubai Parks and Resorts","1","1","",""
"11-34489-2023","2023-11-01 10:20:10","Sales","Sale","Ready","Free Hold","Commercial","JUMEIRAH VILLAGE CIRCLE","Land","Commercial","5158599","798.75","1597.5","","","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","",""
