Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-42962-2023","2023-09-11 14:25:03","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MEYDAN ONE","Unit","Flat","550000","53.34","53.34","1 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","2","","Azizi  Riviera 34  "
"102-43684-2023","2023-09-08 17:51:00","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3379000","281.14","281.14","4 B/R","","","","","1","1","","Mudon Al Ranim 5"
"102-43880-2023","2023-09-08 17:22:58","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2431000","168.72","168.72","3 B/R","","","","","1","1","","Mudon Al Ranim 5"
"102-43881-2023","2023-09-08 17:31:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2923000","174.3","174.3","3 B/R","","","","","1","1","","Mudon Al Ranim 5"
"102-43884-2023","2023-09-08 17:26:11","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3108000","168","168","3 B/R","","","","","1","1","","Mudon Al Ranim 5"
"102-43888-2023","2023-09-08 17:32:28","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2474000","172.43","172.43","3 B/R","","","","","2","1","","Mudon Al Ranim 5"
"102-43938-2023","2023-09-08 17:25:02","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2925000","243.28","243.28","4 B/R","","","","","1","1","","Mudon Al Ranim 5"
"102-43947-2023","2023-09-08 17:22:04","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3095000","242.75","242.75","4 B/R","","","","","1","1","","Mudon Al Ranim 5"
"102-43960-2023","2023-09-10 13:05:47","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 3","Building","Villa","10750000","455.52","455.52","5 B/R","","","","","2","1","","CHORISIA 2 VILLAS"
"102-44223-2023","2023-09-08 12:09:11","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","890150","61.46","61.46","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","KYOTO BY ORO24"
"102-44256-2023","2023-09-08 12:09:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","948100","61.49","61.49","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","KYOTO BY ORO24"
"102-44276-2023","2023-09-08 17:29:46","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","2639400","85.8","171.6","3 B/R","2","Palm Jumeirah","Marina Mall","Burj Al Arab","1","1","","Palm Beach Towers -1"
"102-44310-2023","2023-09-08 12:09:28","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","800850","52.51","52.51","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","KYOTO BY ORO24"
"102-44311-2023","2023-09-08 12:08:58","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","808450","52.51","52.51","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","KYOTO BY ORO24"
"102-44346-2023","2023-09-08 12:09:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","558600","36","36","Studio","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","2","1","","KYOTO BY ORO24"
"102-44402-2023","2023-09-08 12:09:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","800850","52.51","52.51","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","KYOTO BY ORO24"
"102-44412-2023","2023-09-08 12:09:17","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","608000","34.97","34.97","Studio","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","KYOTO BY ORO24"
"102-44415-2023","2023-09-08 12:09:34","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","676400","40.62","40.62","Studio","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","KYOTO BY ORO24"
"102-44416-2023","2023-09-08 12:09:31","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","599450","34.97","34.97","Studio","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","2","1","","KYOTO BY ORO24"
"102-44424-2023","2023-09-08 12:09:02","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","581400","35","35","Studio","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","KYOTO BY ORO24"
