Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-14597-2023","2023-03-23 21:46:15","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Flat","2359548","77.09","77.09","1 B/R","1","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","1","1","","LIV LUX"
"102-14598-2023","2023-03-23 21:49:01","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","1000100","76.31","76.31","1 B/R","1","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","","THE IVY"
"102-14599-2023","2023-03-23 21:52:25","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Flat","2229548","74.67","74.67","1 B/R","1","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","1","1","","LIV LUX"
"102-14600-2023","2023-03-23 21:58:00","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARINA","Unit","Flat","4349548","143.44","143.44","2 B/R","1","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","1","1","","LIV LUX"
"102-14601-2023","2023-03-23 22:01:43","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","TOWN SQUARE","Unit","Flat","950888","87.93","87.93","2 B/R","1","","","Dubai Cycling Course","1","1","","THE DIPLOMAT RESIDENCES"
"102-14602-2023","2023-03-23 22:09:59","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","936000","71.02","71.02","1 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Elitz By Danube "
"102-14603-2023","2023-03-23 22:18:35","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HILLS","Unit","Flat","2809828","132.91","132.91","2 B/R","1","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Global Village","1","1","","ELLINGTON HOUSE II"
"102-14604-2023","2023-03-23 22:24:53","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","394952.4","34.98","34.98","Studio","1","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","","Seslia Tower"
"102-14605-2023","2023-03-23 22:28:04","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","2284888","231","231","4 B/R","","","","","1","1","","The Valley - Elora"
"102-14606-2023","2023-03-23 22:42:41","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","633000","40.88","40.88","Studio","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","2","1","","Elitz By Danube "
"102-14607-2023","2023-03-23 22:45:43","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","980000","77.1","77.1","1 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Elitz By Danube "
"102-14608-2023","2023-03-23 22:48:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","1747888","137.76","137.76","3 B/R","","","","","1","1","","The Valley - Elora"
"102-14609-2023","2023-03-23 23:01:25","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Dubai Almelaheyah","Unit","Flat","2627344","129.17","129.17","2 B/R","1","","","","1","1","","Seascape"
"102-14610-2023","2023-03-23 23:05:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","TOWN SQUARE","Unit","Flat","950888","84.32","84.32","2 B/R","1","","","Dubai Cycling Course","1","1","","THE DIPLOMAT RESIDENCES"
"102-14611-2023","2023-03-24 01:27:47","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","1665888","137.76","137.76","3 B/R","","","","","1","1","","The Valley - Elora"
"102-14612-2023","2023-03-24 01:31:36","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH LAKES TOWERS","Unit","Flat","1310872.06","152.2","152.2","2 B/R","1","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","","Orra The Embankment"
"102-14613-2023","2023-03-24 01:32:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH LAKES TOWERS","Unit","Flat","668051.34","77.58","77.58","1 B/R","1","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","","Orra The Embankment"
"102-14614-2023","2023-03-24 01:32:29","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH LAKES TOWERS","Unit","Flat","1199960.73","139.32","139.32","2 B/R","1","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","","Orra The Embankment"
"102-14615-2023","2023-03-24 01:32:37","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH LAKES TOWERS","Unit","Flat","767509.87","89.13","89.13","1 B/R","1","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","","Orra The Embankment"
"102-14616-2023","2023-03-24 01:34:31","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Me'Aisem First","Building","Villa","5266800","349.71","349.71","4 B/R","","","","","1","1","","Jouri Hills"
"102-14617-2023","2023-03-24 01:41:15","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Dubai Almelaheyah","Unit","Flat","2633104","129.17","129.17","2 B/R","1","","","","1","1","","Seascape"
"102-14618-2023","2023-03-24 01:49:35","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","2736000","108.03","108.03","2 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","AYKON CITY 3"
"102-14619-2023","2023-03-24 01:49:46","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","905540","78.24","78.24","1 B/R","1","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","","CLOUD Tower "
"102-14620-2023","2023-03-24 01:50:28","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","1718888","101.83","101.83","2 B/R","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","Palace Residences - North"
"102-14621-2023","2023-03-24 02:00:19","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","2183888","97.54","97.54","2 B/R","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","Palace Residences - North"
"102-14622-2023","2023-03-24 02:31:49","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","TOWN SQUARE","Unit","Flat","989888","97.91","97.91","2 B/R","1","","","Dubai Cycling Course","1","1","","ASCOT RESIDENCES"
"102-14623-2023","2023-03-24 02:32:33","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","2200888","231","231","4 B/R","","","","","2","1","","The Valley - Elora"
"102-14624-2023","2023-03-24 03:06:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1460000","98.12","98.12","2 B/R","2","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Elitz By Danube "
"102-14625-2023","2023-03-24 07:10:58","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Dubai Almelaheyah","Unit","Flat","2391252","129.21","129.21","2 B/R","1","","","","1","1","","Seascape"
"102-14626-2023","2023-03-24 07:11:18","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MAJAN","Unit","Flat","290000","48.5","48.5","Studio","1","","","IMG World Adventures","1","1","","SHERENA RESIDENCE 2"
"102-14627-2023","2023-03-24 07:11:41","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","781000","58.31","58.31","Studio","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Elitz By Danube "
"102-14628-2023","2023-03-24 07:12:45","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Me'Aisem First","Building","Villa","4101000","240","240","3 B/R","","","","","2","1","","Jouri Hills"
"102-14629-2023","2023-03-24 07:13:08","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Dubai Almelaheyah","Unit","Flat","2359572","122.19","122.19","2 B/R","1","","","","1","1","","Seascape"
"102-14630-2023","2023-03-24 08:05:17","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","626000","40.78","40.78","Studio","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Elitz By Danube "
"102-14631-2023","2023-03-24 08:05:44","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","637000","40.88","40.88","Studio","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Elitz By Danube "
"102-14632-2023","2023-03-24 08:06:05","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","2105888","252","252","4 B/R","","","","","1","1","","The Valley - Elora"
"102-14633-2023","2023-03-24 08:07:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Dubai Almelaheyah","Unit","Flat","1514772","75.39","75.39","1 B/R","1","","","","1","1","","Seascape"
"102-14634-2023","2023-03-24 08:08:09","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Dubai Almelaheyah","Unit","Flat","2391252","129.16","129.16","2 B/R","1","","","","1","1","","Seascape"
"102-14635-2023","2023-03-24 08:56:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HARBOUR","Unit","Flat","4400000","122.04","121.38","2 B/R","P2-25","","","","1","1","","BEACH ISLE"
"102-14636-2023","2023-03-24 09:07:16","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","TILAL AL GHAF","Building","Villa","2130000","140.43","140.43","3 B/R","","","","","1","1","","Elan"
"102-14637-2023","2023-03-24 09:11:32","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BURJ KHALIFA","Unit","Flat","2150000","93.63","93.63","2 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","1","1","","FORTE"
"102-14638-2023","2023-03-24 09:16:41","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Dubai Almelaheyah","Unit","Flat","2277972","129.2","129.2","2 B/R","1","","","","1","1","","Seascape"
"102-14639-2023","2023-03-24 09:18:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Dubai Almelaheyah","Unit","Flat","2247252","122.15","122.15","2 B/R","1","","","","1","1","","Seascape"
"102-14640-2023","2023-03-24 09:18:53","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","CITY WALK","Unit","Flat","1650000","72.74","72.74","1 B/R","1","","","","1","1","","Castleton "
"102-14641-2023","2023-03-24 09:19:29","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Fourth","Building","Villa","2250000","140.43","140.43","3 B/R","","","","","2","1","","Aura"
"102-14642-2023","2023-03-24 09:20:16","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Dubai Almelaheyah","Unit","Flat","2282772","129.17","129.17","2 B/R","1","","","","1","1","","Seascape"
"102-14643-2023","2023-03-24 09:32:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","3350000","164.85","164.85","3 B/R","2","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","Palace Residences - Dubai Creek Harbour"
"102-14644-2023","2023-03-24 09:32:51","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","1235888","59.36","59.36","1 B/R","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","Palace Residences - North"
"102-14645-2023","2023-03-24 09:37:38","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","628000","40.88","40.88","Studio","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Elitz By Danube "
"102-14646-2023","2023-03-24 09:38:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MEYDAN ONE","Unit","Flat","572000","34.54","34.54","Studio","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Azizi Riviera 24"
"102-14647-2023","2023-03-24 09:41:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","979000","71.02","71.02","1 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Elitz By Danube "
"102-14648-2023","2023-03-24 09:42:25","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1825000","77.31","77.31","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","Peninsula Four"
"102-14649-2023","2023-03-24 09:42:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","2061000","80.18","80.18","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","Peninsula Four"
"102-14650-2023","2023-03-24 09:43:08","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","632000","40.88","40.88","Studio","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Elitz By Danube "
"102-14651-2023","2023-03-24 09:44:51","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1228526","59.31","59.31","1 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","The Paragon By IGO "
"102-14652-2023","2023-03-24 09:44:57","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Me'Aisem First","Building","Villa","4068900","228.78","228.78","3 B/R","","","","","1","1","","Jouri Hills"
"102-14653-2023","2023-03-24 09:47:05","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1260000","45.75","45.75","Studio","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","Peninsula Four"
"102-14654-2023","2023-03-24 09:48:15","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","1628439","137.76","137.76","3 B/R","","","","","1","1","","The Valley - Elora"
"102-14655-2023","2023-03-24 09:49:47","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","636000","40.88","40.88","Studio","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Elitz By Danube "
