Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-8038-2023","2023-02-20 20:48:32","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","831222","81.2","81.2","1 B/R","1","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","","THE IVY"
"102-8039-2023","2023-02-20 20:55:11","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","2099888","144.84","144.84","3 B/R","","","","","1","1","","Arabian Ranches lll - Anya"
"102-8040-2023","2023-02-20 21:00:01","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","2025888","144.84","144.84","3 B/R","","","","","1","1","","Arabian Ranches lll - Raya"
"102-8041-2023","2023-02-20 21:07:40","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3716000","90.62","90.62","2 B/R","1","","","","1","1","","Bluewaters Bay "
"102-8042-2023","2023-02-20 21:30:21","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","2718888","249.21","249.21","4 B/R","","","","","1","1","","Arabian Ranches lll - Anya"
"102-8043-2023","2023-02-20 21:33:31","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","AL FURJAN","Unit","Flat","1779900","148.07","148.07","3 B/R","2","","","","1","1","","GEMZ by Danube "
"102-8044-2023","2023-02-20 21:39:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1617000","75.89","75.89","2 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","AYKON CITY 2"
"102-8045-2023","2023-02-20 21:48:24","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","988000","41.43","41.43","Studio","1","","","","1","1","","CHIC TOWER"
"102-8046-2023","2023-02-20 21:51:25","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","TOWN SQUARE","Unit","Flat","630888","44.53","44.53","1 B/R","1","","","Dubai Cycling Course","1","1","","LIVA"
"102-8047-2023","2023-02-20 21:55:02","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","AL FURJAN","Unit","Flat","1764600","147.8","147.8","3 B/R","2","","","","1","1","","GEMZ by Danube "
"102-8048-2023","2023-02-20 21:58:17","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Business Bay","Unit","Flat","1860000","81.24","81.24","1 B/R","1","","","","1","1","","CHIC TOWER"
"102-8049-2023","2023-02-20 22:02:04","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","7118000","190.16","190.16","3 B/R","2","","","","1","1","","Bluewaters Bay "
