Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-23820-2023","2023-05-22 19:00:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1031946","85.52","85.52","1 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Luma22"
"102-23821-2023","2023-05-22 19:00:36","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1897888","174","174","3 B/R","","","","","1","1","","MAHA TOWNHOUSES "
"102-23822-2023","2023-05-22 19:00:58","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2661000","258.66","258.66","4 B/R","","","","","1","1","","Mudon Al Ranim 4"
"102-23823-2023","2023-05-22 19:01:11","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Al Mataar","Building","Villa","3500000","392","392","5 B/R","","","","","2","1","","South Bay 1"
"102-23824-2023","2023-05-22 19:01:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3173000","250.84","250.84","4 B/R","","","","","1","1","","Mudon Al Ranim 4"
"102-23825-2023","2023-05-22 19:02:05","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","928030","63.15","63.15","1 B/R","1  0","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","Vincitore Volare"
"102-23826-2023","2023-05-22 19:02:17","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","2400888","253.21","253.21","4 B/R","","","","","1","1","","MAHA TOWNHOUSES "
"102-23827-2023","2023-05-22 19:03:05","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2354000","170.42","170.42","3 B/R","","","","","1","1","","Mudon Al Ranim 4"
"102-23828-2023","2023-05-22 19:03:42","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","911828","73.3","73.3","1 B/R","1","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","","HAMILTON HOUSE"
"102-23829-2023","2023-05-22 19:04:51","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2896000","360.99","360.99","4 B/R","","","","","1","1","","Mudon Al Ranim 4"
"102-23830-2023","2023-05-22 19:05:03","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","AL FURJAN","Unit","Flat","1088483","91.93","91.93","1 B/R","1  N/A","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","1","1","","PG UPPERHOUSE"
"102-23831-2023","2023-05-22 19:05:19","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Al Mataar","Building","Villa","3400000","392","392","5 B/R","","","","","1","1","","South Bay 1"
"102-23832-2023","2023-05-22 19:05:34","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2961000","244.6","244.6","4 B/R","","","","","1","1","","Mudon Al Ranim 4"
"102-23833-2023","2023-05-22 19:06:10","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2674000","172.4","172.4","3 B/R","","","","","1","1","","Mudon Al Ranim 4"
"102-23834-2023","2023-05-22 19:06:29","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","780000","54.53","54.53","1 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","Binghatti Emerald"
"102-23835-2023","2023-05-22 19:08:09","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2663000","168","168","3 B/R","","","","","1","1","","Mudon Al Ranim 4"
"102-23836-2023","2023-05-22 19:09:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","947661","79.69","79.69","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","Marquis Galleria"
"102-23837-2023","2023-05-22 19:09:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1350000","128.02","128.02","3 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","Binghatti Emerald"
"102-23838-2023","2023-05-22 19:10:10","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1820888","174","174","3 B/R","","","","","1","1","","MAHA TOWNHOUSES "
"102-23839-2023","2023-05-22 19:11:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1000000","97.44","97.44","2 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","Binghatti Emerald"
"102-23840-2023","2023-05-22 19:11:41","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1845888","174","174","3 B/R","","","","","1","1","","MAHA TOWNHOUSES "
"102-23841-2023","2023-05-22 19:13:16","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","MEYDAN ONE","Unit","Flat","978120","70.47","70.47","2 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","Azizi Riviera 9"
"102-23842-2023","2023-05-22 19:13:27","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HARBOUR","Unit","Flat","2709888","70.72","70.72","1 B/R","1","","","","1","1","","SEAPOINT"
"102-23843-2023","2023-05-22 19:13:40","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","10290000","236.96","236.96","3 B/R","2","Al Sufouh","Mall of the Emirates","Burj Al Arab","1","1","","LUCE"
"102-23844-2023","2023-05-22 19:14:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HARBOUR","Unit","Flat","4825888","102.86","102.86","2 B/R","1","","","","1","1","","SEAPOINT"
"102-23845-2023","2023-05-22 19:14:31","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HARBOUR","Unit","Flat","3048888","70.71","70.71","1 B/R","1","","","","1","1","","SEAPOINT"
"102-23846-2023","2023-05-22 19:14:55","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HARBOUR","Unit","Flat","6772479","133.01","133.01","2 B/R","1","","","","1","1","","SEAPOINT"
"102-23847-2023","2023-05-22 19:15:32","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","672600","48.03","48.03","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","ELANO BY ORO24"
"102-23848-2023","2023-05-22 23:46:45","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3151000","80.61","80.61","1 B/R","1","","","","1","1","","DAMAC BAY"
"102-23849-2023","2023-05-22 23:48:22","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","2261888","144.84","144.84","3 B/R","","","","","1","1","","Arabian Ranches lll - Anya 2"
"102-23850-2023","2023-05-22 23:50:06","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI STUDIO CITY","Unit","Flat","700550.4","40.22","40.22","Studio","1","","","Motor City","1","1","","Samana Mykonos"
"102-23851-2023","2023-05-22 23:51:22","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","2900000","74.07","74.07","1 B/R","1","","","","1","1","","DAMAC BAY"
"102-23852-2023","2023-05-22 23:52:39","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","629100","53.68","53.68","1 B/R","1","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","","Seslia Tower"
"102-23853-2023","2023-05-22 23:54:19","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1825888","174","174","3 B/R","","","","","1","1","","MAHA TOWNHOUSES "
"102-23854-2023","2023-05-22 23:55:57","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","6428000","198.15","198.15","3 B/R","2","","","","1","1","","DAMAC BAY"
"102-23855-2023","2023-05-22 23:57:54","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI STUDIO CITY","Unit","Flat","1505618.4","162.42","162.42","2 B/R","1","","","Motor City","1","1","","Samana Mykonos"
"102-23856-2023","2023-05-23 00:00:34","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3516000","86.33","86.33","1 B/R","1","","","","1","1","","DAMAC BAY"
"102-23857-2023","2023-05-23 00:01:40","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","7490000","185.56","185.56","3 B/R","2","","","","1","1","","DAMAC BAY"
"102-23858-2023","2023-05-23 00:02:49","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1830888","174","174","3 B/R","","","","","1","1","","MAHA TOWNHOUSES "
"102-23859-2023","2023-05-23 00:04:39","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","416404","36.88","36.88","Studio","1","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","","Seslia Tower"
"102-23860-2023","2023-05-23 00:09:16","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3277000","82.56","82.56","1 B/R","1","","","","1","1","","DAMAC BAY"
"102-23861-2023","2023-05-23 00:15:29","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","608000","42.15","42.15","Studio","1  0","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","Vincitore Volare"
"102-23862-2023","2023-05-23 00:17:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","6438000","198.15","198.15","3 B/R","2","","","","1","1","","DAMAC BAY"
"102-23863-2023","2023-05-23 00:19:23","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","3126000","108.03","108.03","2 B/R","1","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","","AYKON CITY 3"
"102-23864-2023","2023-05-23 06:11:39","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3068000","79.05","79.05","1 B/R","1","","","","1","1","","DAMAC BAY"
"102-23865-2023","2023-05-23 06:25:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HEALTHCARE CITY - PHASE 2","Unit","Flat","2350000","74.29","74.29","Studio","1","Creek Metro Station","Dubai Mall","Downtown Dubai","1","1","","Kempinski Residences The Creek"
"102-23866-2023","2023-05-23 06:31:46","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HILLS","Unit","Flat","1110000","61.91","61.91","1 B/R","1","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Global Village","2","1","","Prive Residence"
"102-23867-2023","2023-05-23 06:38:44","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Office","500000","58.16","58.16","NA","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","Binghatti Emerald"
"102-23868-2023","2023-05-23 06:43:28","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HARBOUR","Unit","Flat","3567090","68.38","68.38","1 B/R","1","","","","1","1","","SEAPOINT"
"102-23869-2023","2023-05-23 06:46:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HILLS","Unit","Flat","1165000","66.11","66.11","1 B/R","1","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Global Village","1","1","","Prive Residence"
"102-23870-2023","2023-05-23 06:51:37","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HEALTHCARE CITY - PHASE 2","Unit","Flat","1950000","74.54","74.54","Studio","1","Creek Metro Station","Dubai Mall","Downtown Dubai","1","1","","Kempinski Residences The Creek"
"102-23871-2023","2023-05-23 06:54:03","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","1443420","74.41","74.41","1 B/R","1","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","1","","HARBOUR LIGHTS"
"102-23872-2023","2023-05-23 06:59:57","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI MARITIME CITY","Unit","Flat","1485000","75.76","75.76","1 B/R","1","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","1","","HARBOUR LIGHTS"
"102-23873-2023","2023-05-23 07:03:31","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","531525","34.27","34.27","Studio","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","ELANO BY ORO24"
"102-23874-2023","2023-05-23 07:05:44","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI HILLS","Unit","Flat","1150000","68.72","68.72","1 B/R","1","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Global Village","1","1","","Prive Residence"
"102-23875-2023","2023-05-23 07:08:55","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","BUSINESS BAY","Unit","Flat","4600710","154.6","154.6","3 B/R","2","Business Bay Metro Station","Dubai Mall","Downtown Dubai","2","1","","AYKON CITY 3"
