Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-12637-2023","2023-03-14 21:29:12","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3328000","85.13","85.13","1 B/R","1","","","","2","1","","Bluewaters Bay "
"102-12638-2023","2023-03-14 21:36:11","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Hadaeq Sheikh Mohammed Bin Rashid","Unit","Flat","2101888","100.12","100.12","2 B/R","1","","","","1","1","","Elvira"
"102-12639-2023","2023-03-14 21:45:00","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Al Mataar","Building","Villa","3450000","392","392","5 B/R","","","","","1","1","","South Bay 1"
"102-12640-2023","2023-03-14 21:49:04","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","6722000","187.27","187.27","3 B/R","2","","","","1","1","","Bluewaters Bay "
"102-12641-2023","2023-03-14 21:54:13","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3673000","85.43","85.43","1 B/R","1","","","","1","1","","Bluewaters Bay "
"102-12642-2023","2023-03-14 22:07:49","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1300000","89.78","89.78","2 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Maimoon Gardens"
"102-12643-2023","2023-03-14 22:30:44","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","5985000","155.2","155.2","2 B/R","1","","","","1","1","","Bluewaters Bay "
"102-12644-2023","2023-03-14 22:40:32","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Al Mataar","Building","Villa","3450000","392","392","5 B/R","","","","","2","1","","South Bay 1"
"102-12645-2023","2023-03-14 22:42:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","4975000","121.69","121.69","2 B/R","1","","","","1","1","","Bluewaters Bay "
"102-12646-2023","2023-03-14 22:46:17","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","2511888","109.69","109.69","2 B/R","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","CREEK EDGE"
"102-12647-2023","2023-03-14 22:53:16","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Hadaeq Sheikh Mohammed Bin Rashid","Unit","Flat","1304888","65.23","65.23","1 B/R","1","","","","1","1","","Elvira"
"102-12648-2023","2023-03-14 22:58:33","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3599000","90.62","90.62","2 B/R","1","","","","1","1","","Bluewaters Bay "
"102-12649-2023","2023-03-14 23:02:44","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Hadaeq Sheikh Mohammed Bin Rashid","Unit","Flat","1442888","65.4","65.4","1 B/R","1","","","","1","1","","Elvira"
"102-12650-2023","2023-03-14 23:06:12","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","3126000","85.14","85.14","1 B/R","1","","","","1","1","","Bluewaters Bay "
"102-12651-2023","2023-03-14 23:16:59","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","975000","71.02","71.02","1 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Elitz By Danube "
"102-12652-2023","2023-03-14 23:20:04","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Flat","2878000","74.15","74.15","1 B/R","1","","","","1","1","","Bluewaters Bay "
"102-12653-2023","2023-03-14 23:32:07","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","2305888","231","231","4 B/R","","","","","1","1","","The Valley - Elora"
"102-12654-2023","2023-03-14 23:35:30","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Al Mataar","Building","Villa","3450000","392","392","5 B/R","","","","","1","1","","South Bay 1"
"102-12655-2023","2023-03-14 23:43:09","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1340000","89.79","89.79","2 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Maimoon Gardens"
"102-12656-2023","2023-03-14 23:47:00","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","6101888","229.46","229.46","3 B/R","2","Creek Metro Station","Dubai Mall","Dubai International Airport","2","1","","The Cove ll"
