Transaction Number,Transaction Date,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"102-7389-2023","2023-02-15 15:58:18","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1329828","118.25","118.25","2 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","BELGRAVIA HEIGHTS II"
"102-7390-2023","2023-02-15 15:59:06","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","840000","55.52","55.52","1 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","2","1","","Maimoon Gardens"
"102-7391-2023","2023-02-15 15:59:19","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","2309888","100.15","100.15","2 B/R","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","CREEK EDGE"
"102-7392-2023","2023-02-15 15:59:46","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","LIWAN","Unit","Flat","349000","37.69","37.69","Studio","1","","","IMG World Adventures","1","1","","Wavez Residence"
"102-7393-2023","2023-02-15 16:00:18","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI WATER CANAL","Unit","Flat","19700000","470.99","470.99","3 B/R","2","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","","ONE CANAL"
"102-7394-2023","2023-02-15 16:00:38","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Hotel Rooms","596888","44.39","44.39","1 B/R","EU","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","","The Community"
"102-7395-2023","2023-02-15 16:00:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI WATER CANAL","Unit","Flat","18050000","395.43","395.43","3 B/R","1","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","","ONE CANAL"
"102-7396-2023","2023-02-15 16:01:15","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","2213888","97.36","97.36","2 B/R","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","CREEK EDGE"
"102-7397-2023","2023-02-15 16:01:49","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","858000","55.6","55.6","1 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Maimoon Gardens"
"102-7398-2023","2023-02-15 16:33:08","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Hotel Rooms","499888","33.81","33.81","Studio","EU","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","","The Community"
"102-7399-2023","2023-02-15 18:29:08","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","625000","89.32","88.88","1 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","1","1","","Binghatti Corner"
"102-7400-2023","2023-02-15 19:01:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","881778","45.26","46.04","1 B/R","P2-109","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","2","1","","Sobha Creek vistas Reserve"
"102-7401-2023","2023-02-15 19:08:35","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Wasl","Unit","Flat","1600000","72.77","72.77","1 B/R","1","","","","1","1","","Fern"
"102-7402-2023","2023-02-15 20:09:04","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1820888","172.19","172.19","3 B/R","","","","","2","1","","MAHA TOWNHOUSES "
"102-7403-2023","2023-02-15 20:23:39","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","THE FIELD","Building","Villa","3579721","187.59","187.59","4 B/R","","","","IMG World Adventures","1","1","","THE FIELDS AT D11 - MBRMC"
"102-7404-2023","2023-02-15 20:26:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","THE FIELD","Building","Villa","4441777","287.99","287.99","4 B/R","","","","IMG World Adventures","1","1","","THE FIELDS AT D11 - MBRMC"
"102-7405-2023","2023-02-15 20:27:30","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","TOWN SQUARE","Unit","Flat","477888","32.22","32.22","Studio","1","","","Dubai Cycling Course","1","1","","LIVA"
"102-7406-2023","2023-02-15 20:28:57","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Hotel Rooms","4008476.19","78.17","78.17","Studio","EU","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","1","1","","FIVE LUXE"
"102-7407-2023","2023-02-15 20:37:17","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Hotel Rooms","4316272.38","78.16","78.16","Studio","EU","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","1","1","","FIVE LUXE"
"102-7408-2023","2023-02-15 20:39:43","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Hotel Rooms","4349179.05","77.99","77.99","Studio","EU","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","1","1","","FIVE LUXE"
"102-7409-2023","2023-02-15 20:41:28","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","ARJAN","Unit","Flat","715249","70.98","70.98","1 B/R","1","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","1","1","","JOYA DORADO RESIDENCE"
"102-7410-2023","2023-02-15 20:42:48","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","875000","55.6","55.6","1 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Maimoon Gardens"
"102-7411-2023","2023-02-15 20:44:35","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","1336888","64.09","64.09","1 B/R","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","CREEK EDGE"
"102-7412-2023","2023-02-15 20:45:57","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Hotel Rooms","3353739.05","88.68","88.68","Studio","EU","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","1","1","","FIVE LUXE"
"102-7413-2023","2023-02-15 20:47:25","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yufrah 1","Building","Villa","2305888","231","231","4 B/R","","","","","1","1","","The Valley - Elora"
"102-7414-2023","2023-02-15 20:48:41","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Hotel Rooms","3350660.57","86.47","86.47","Studio","EU","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","1","1","","FIVE LUXE"
"102-7415-2023","2023-02-15 20:49:58","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1320000","89.78","89.78","2 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Maimoon Gardens"
"102-7416-2023","2023-02-15 20:51:59","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","793250","61.87","61.87","1 B/R","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","2","1","","LEVANTO BY ORO24"
"102-7417-2023","2023-02-15 20:53:03","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","1373888","65.82","65.82","1 B/R","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","CREEK EDGE"
"102-7418-2023","2023-02-15 20:53:43","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","3928800","99.89","99.89","1 B/R","1","Palm Jumeirah","Marina Mall","Burj Al Arab","1","1","","Palm Beach Towers -3"
"102-7419-2023","2023-02-15 20:54:14","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","575000","37.14","37.14","Studio","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Maimoon Gardens"
"102-7420-2023","2023-02-15 20:57:51","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Hotel Rooms","3186421.94","79.48","79.48","Studio","EU","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","1","1","","FIVE LUXE"
"102-7421-2023","2023-02-15 20:59:56","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","1090828","76.16","76.16","1 B/R","1","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","1","1","","WILTON PARK RESIDENCES "
"102-7422-2023","2023-02-15 21:01:01","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Dubai Almelaheyah","Unit","Flat","3899888","163.29","163.29","3 B/R","2","","","","1","1","","Seascape"
"102-7423-2023","2023-02-15 21:02:19","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Madinat Dubai Almelaheyah","Unit","Flat","1445888","79.75","79.75","1 B/R","1","","","","1","1","","Seascape"
"102-7424-2023","2023-02-15 21:04:53","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1370000","89.99","89.99","2 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Maimoon Gardens"
"102-7425-2023","2023-02-15 21:06:28","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","885000","55.52","55.52","1 B/R","1","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","","Maimoon Gardens"
"102-7426-2023","2023-02-15 21:06:59","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","2341888","100.18","100.18","2 B/R","1","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","","CREEK EDGE"
"102-7427-2023","2023-02-15 21:18:33","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Al Yelayiss 2","Building","Villa","2300888","261.21","261.21","4 B/R","","","","","1","1","","MAHA TOWNHOUSES "
"102-7428-2023","2023-02-15 21:30:22","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","490000","33.66","33.66","Studio","1","Dubai Internet City","Marina Mall","Sports City Swimming Academy","2","1","","LEVANTO BY ORO24"
"102-7429-2023","2023-02-15 21:35:00","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Me'Aisem First","Building","Villa","5532000","381.83","381.83","4 B/R","","","","","1","1","","Jouri Hills"
"102-7430-2023","2023-02-15 21:45:39","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Hotel Rooms","6059655.24","116.54","116.54","1 B/R","EU","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","2","1","","FIVE LUXE"
"102-7431-2023","2023-02-15 21:45:49","Sales","Sell - Pre registration","Off-Plan","Free Hold","Residential","Marsa Dubai","Unit","Hotel Rooms","4082783.81","78.01","78.01","Studio","EU","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","2","1","","FIVE LUXE"
